phi,theta,elev,mv,dbm,cal
214.2563,62.5733,27.4267,1016,-31.8636,3
215.1205,62.5186,27.4814,1012,-31.6818,3
216.8833,63.2753,26.7247,1004,-31.3182,3
219.1970,63.9948,26.0052,991,-30.7273,3
221.7118,63.4654,26.5346,1009,-31.5455,3
223.9047,63.2414,26.7586,1032,-32.5909,3
225.7865,63.4922,26.5078,1035,-32.7273,3
227.1701,63.7950,26.2050,1051,-33.4545,3
228.2991,63.3094,26.6906,1028,-32.4091,3
229.7493,62.9825,27.0175,1035,-32.7273,3
231.1537,62.8189,27.1811,1040,-32.9545,3
232.3824,62.7722,27.2278,1104,-35.8636,3
233.8698,62.6099,27.3901,1044,-33.1364,3
235.1969,62.7389,27.2611,1046,-33.2273,3
235.7060,62.6134,27.3866,1068,-34.2273,3
235.9705,62.8053,27.1947,1069,-34.2727,3
236.6357,63.1039,26.8961,1058,-33.7727,3
238.0621,63.3767,26.6233,1057,-33.7273,3
239.1008,64.0909,25.9091,1059,-33.8182,3
240.4053,64.1440,25.8560,1048,-33.3182,3
241.3017,63.9930,26.0070,1045,-33.1818,3
242.0414,63.7458,26.2542,1031,-32.5455,3
242.6183,63.5876,26.4124,1038,-32.8636,3
242.5153,63.3332,26.6668,1028,-32.4091,3
241.5616,63.4634,26.5366,1035,-32.7273,3
240.8572,63.6130,26.3870,1044,-33.1364,3
240.5580,63.2251,26.7749,1099,-35.6364,3
240.9675,63.6660,26.3340,1034,-32.6818,3
240.6262,63.6711,26.3289,1037,-32.8182,3
239.9218,63.7893,26.2107,1028,-32.4091,3
239.0231,63.7084,26.2916,1046,-33.2273,3
238.9786,63.8579,26.1421,1035,-32.7273,3
239.6223,63.5546,26.4454,1036,-32.7727,3
240.6553,63.2564,26.7436,1045,-33.1818,3
242.6485,63.0785,26.9215,1039,-32.9091,3
244.7369,63.4300,26.5700,1157,-38.2727,3
247.2003,63.5461,26.4540,1076,-34.5909,3
250.2312,63.2193,26.7807,1058,-33.7727,3
251.8997,63.8523,26.1477,1062,-33.9545,3
252.5027,64.5111,25.4889,1108,-36.0455,3
252.6017,64.1982,25.8018,1058,-33.7727,3
252.3208,63.6967,26.3033,1049,-33.3636,3
251.8347,63.3531,26.6469,1065,-34.0909,3
251.9833,63.0519,26.9481,1064,-34.0455,3
252.4405,63.5402,26.4598,1065,-34.0909,3
252.8398,63.9364,26.0636,1118,-36.5000,3
253.3203,64.3814,25.6186,1057,-33.7273,3
253.7085,64.4867,25.5133,1060,-33.8636,3
254.7795,64.6215,25.3785,1051,-33.4545,3
256.6075,64.6874,25.3126,1044,-33.1364,3
258.7738,64.4826,25.5174,1027,-32.3636,3
261.3101,63.8730,26.1270,1034,-32.6818,3
263.8675,63.2829,26.7171,1013,-31.7273,3
265.2906,63.8801,26.1199,1016,-31.8636,3
266.8722,63.8129,26.1871,1005,-31.3636,3
266.9896,64.0242,25.9758,997,-31.0000,3
266.8640,63.9975,26.0025,981,-30.2727,3
266.7525,64.2535,25.7465,1010,-31.5909,3
266.2110,64.1175,25.8825,1009,-31.5455,3
265.9791,64.6655,25.3345,993,-30.8182,3
266.3760,64.5143,25.4857,1008,-31.5000,3
267.1176,64.1429,25.8571,987,-30.5455,3
268.4673,63.7992,26.2008,1010,-31.5909,3
270.3678,63.9045,26.0955,978,-30.1364,3
272.8237,63.7335,26.2665,994,-30.8636,3
276.0232,63.3852,26.6148,972,-29.8636,3
278.8825,62.9426,27.0574,949,-28.8182,3
281.2662,63.0321,26.9679,952,-28.9545,3
282.2754,63.1634,26.8366,942,-28.5000,3
282.5112,63.0749,26.9251,939,-28.3636,3
281.8931,63.1266,26.8734,936,-28.2273,3
280.7686,62.4649,27.5351,935,-28.1818,3
279.6360,62.8986,27.1014,939,-28.3636,3
278.5145,63.0388,26.9612,942,-28.5000,3
278.2239,62.8938,27.1062,938,-28.3182,3
278.5711,63.1223,26.8777,937,-28.2727,3
279.4241,63.1767,26.8233,929,-27.9091,3
280.8502,62.9714,27.0286,928,-27.8636,3
283.6329,62.7492,27.2508,926,-27.7727,3
286.4952,62.5430,27.4570,920,-27.5000,3
288.7578,62.3077,27.6923,913,-27.1818,3
290.2217,62.3555,27.6445,902,-26.6818,3
291.1996,62.4745,27.5255,894,-26.3182,3
291.1941,62.3900,27.6100,895,-26.3636,3
290.9271,62.1541,27.8459,896,-26.4091,3
291.1146,62.0356,27.9644,896,-26.4091,3
291.0593,62.1120,27.8880,894,-26.3182,3
291.3350,62.1636,27.8364,893,-26.2727,3
292.3909,62.5450,27.4550,893,-26.2727,3
293.5159,62.6487,27.3513,889,-26.0909,3
294.9328,62.8130,27.1870,885,-25.9091,3
297.2307,62.8245,27.1755,876,-25.5000,3
300.1090,62.4349,27.5651,870,-25.2273,3
302.3185,62.1616,27.8384,864,-24.9545,3
304.0689,61.5935,28.4065,862,-24.8636,3
304.6440,61.6276,28.3724,858,-24.6818,3
304.7463,61.5126,28.4874,858,-24.6818,3
305.1488,61.7646,28.2354,857,-24.6364,3
305.1122,61.3046,28.6955,859,-24.7273,3
304.5318,61.6543,28.3457,856,-24.5909,3
304.2386,61.7641,28.2359,853,-24.4545,3
304.2376,62.4668,27.5332,849,-24.2727,3
304.8968,63.0343,26.9657,847,-24.1818,3
306.0417,63.0730,26.9270,849,-24.2727,3
308.0307,62.8037,27.1963,857,-24.6364,3
310.4085,62.5464,27.4536,862,-24.8636,3
313.2456,62.3085,27.6915,869,-25.1818,3
316.4200,61.8458,28.1542,877,-25.5455,3
318.4339,61.7739,28.2261,884,-25.8636,3
318.8371,61.6019,28.3981,891,-26.1818,3
318.2415,61.7616,28.2384,894,-26.3182,3
317.6391,61.9296,28.0704,901,-26.6364,3
316.8877,61.6546,28.3454,905,-26.8182,3
316.6003,61.6985,28.3015,905,-26.8182,3
317.1041,61.8373,28.1627,897,-26.4545,3
317.4879,62.5887,27.4113,896,-26.4091,3
318.0821,62.6401,27.3599,902,-26.6818,3
319.1308,62.5994,27.4006,913,-27.1818,3
320.9736,62.5319,27.4681,920,-27.5000,3
323.6287,62.4492,27.5508,925,-27.7273,3
326.2217,62.3676,27.6324,934,-28.1364,3
328.2606,61.8470,28.1530,936,-28.2273,3
329.5664,62.2075,27.7925,936,-28.2273,3
330.6689,62.2416,27.7584,942,-28.5000,3
330.2289,62.5699,27.4301,944,-28.5909,3
329.5692,62.9964,27.0036,947,-28.7273,3
328.8720,62.9696,27.0304,947,-28.7273,3
328.2666,63.3080,26.6920,947,-28.7273,3
327.7627,63.2256,26.7744,948,-28.7727,3
327.4156,62.9485,27.0515,949,-28.8182,3
327.5180,62.6316,27.3684,951,-28.9091,3
327.6569,62.2463,27.7537,955,-29.0909,3
328.2614,62.0492,27.9508,961,-29.3636,3
329.4119,61.9422,28.0578,965,-29.5455,3
331.4490,61.7197,28.2803,963,-29.4545,3
333.8146,61.9047,28.0953,967,-29.6364,3
335.9428,61.8019,28.1981,967,-29.6364,3
337.8501,62.2322,27.7678,967,-29.6364,3
339.1790,62.7823,27.2177,965,-29.5455,3
339.5922,62.7058,27.2942,958,-29.2273,3
339.6047,62.9275,27.0725,954,-29.0455,3
339.5245,63.4152,26.5848,953,-29.0000,3
338.9331,63.1250,26.8750,955,-29.0909,3
338.7346,63.7880,26.2120,954,-29.0455,3
339.2250,64.2509,25.7491,955,-29.0909,3
339.2866,64.6732,25.3268,954,-29.0455,3
339.2792,64.6473,25.3527,952,-28.9545,3
339.5276,64.6976,25.3024,947,-28.7273,3
339.9954,64.6212,25.3788,942,-28.5000,3
341.4405,64.8973,25.1027,934,-28.1364,3
343.2021,64.9957,25.0043,915,-27.2727,3
345.1379,65.0682,24.9318,892,-26.2273,3
347.0446,65.3456,24.6544,885,-25.9091,3
348.0657,65.5527,24.4473,878,-25.5909,3
348.5673,65.7972,24.2028,878,-25.5909,3
349.2636,66.9312,23.0688,883,-25.8182,3
349.7747,67.3260,22.6740,887,-26.0000,3
349.9432,67.7484,22.2516,889,-26.0909,3
350.5710,68.0939,21.9061,894,-26.3182,3
350.6849,68.2916,21.7084,898,-26.5000,3
350.2808,68.2946,21.7054,898,-26.5000,3
349.8241,68.1412,21.8588,897,-26.4545,3
349.5504,68.1573,21.8427,898,-26.5000,3
349.8615,68.0341,21.9659,900,-26.5909,3
350.3705,67.9085,22.0915,899,-26.5455,3
350.2677,68.2034,21.7966,902,-26.6818,3
349.9196,68.1387,21.8613,898,-26.5000,3
349.6579,67.9776,22.0224,895,-26.3636,3
349.5195,67.8385,22.1615,893,-26.2727,3
349.6807,67.9800,22.0200,892,-26.2273,3
349.7975,68.1007,21.8993,893,-26.2727,3
349.7755,68.0878,21.9122,890,-26.1364,3
349.8114,68.1585,21.8415,889,-26.0909,3
349.7545,68.3322,21.6678,888,-26.0455,3
349.8599,68.7699,21.2301,887,-26.0000,3
349.7720,68.9750,21.0250,890,-26.1364,3
349.5668,69.0199,20.9801,888,-26.0455,3
349.2241,69.0419,20.9581,888,-26.0455,3
