phi,theta,elev,mv,dbm,cal
226.3024,75.6131,14.3869,1185,-39.5455,3
225.1519,76.3644,13.6356,1196,-40.0455,3
223.6458,75.9232,14.0768,1195,-40.0000,3
222.2775,76.1531,13.8469,1190,-39.7727,3
220.9296,76.1509,13.8491,1177,-39.1818,3
219.2709,76.6731,13.3269,1172,-38.9545,3
217.5699,76.5870,13.4130,1166,-38.6818,3
215.8899,76.9925,13.0075,1162,-38.5000,3
213.8827,76.8919,13.1081,1164,-38.5909,3
212.0738,76.8081,13.1919,1162,-38.5000,3
210.9519,76.7729,13.2271,1172,-38.9545,3
210.4297,76.3641,13.6359,1189,-39.7273,3
209.6777,76.9411,13.0589,1193,-39.9091,3
208.3411,76.3803,13.6197,1206,-40.5000,3
206.8526,76.4834,13.5166,1205,-40.4545,3
205.8050,76.3751,13.6249,1201,-40.2727,3
204.1459,76.9537,13.0463,1197,-40.0909,3
202.1490,76.3596,13.6404,1181,-39.3636,3
200.4854,76.6507,13.3493,1180,-39.3182,3
198.4926,76.8089,13.1911,1185,-39.5455,3
196.4457,76.7170,13.2830,1172,-38.9545,3
194.9525,76.7805,13.2195,1173,-39.0000,3
193.7936,76.6770,13.3230,1178,-39.2273,3
192.7947,76.9151,13.0849,1192,-39.8636,3
191.5076,76.9842,13.0158,1175,-39.0909,3
190.3865,76.9486,13.0514,1209,-40.6364,3
189.1857,77.4856,12.5144,1224,-41.3182,3
187.7130,77.6452,12.3548,1229,-41.5455,3
186.4536,77.9875,12.0125,1233,-41.7273,3
185.2777,78.2473,11.7527,1244,-42.2273,3
183.5675,78.5548,11.4452,1255,-42.7273,3
181.5108,78.3269,11.6731,1252,-42.5909,3
180.3379,78.4479,11.5521,1251,-42.5455,3
179.9072,77.9249,12.0751,1218,-41.0455,3
179.1318,77.7562,12.2438,1204,-40.4091,3
178.4425,77.3562,12.6438,1189,-39.7273,3
178.2228,76.9042,13.0958,1183,-39.4545,3
177.6894,76.6637,13.3363,1182,-39.4091,3
176.7264,76.7212,13.2788,1175,-39.0909,3
175.6556,77.0216,12.9784,1181,-39.3636,3
174.1404,77.3806,12.6194,1168,-38.7727,3
172.2418,78.1002,11.8998,1141,-37.5455,3
171.3666,77.7692,12.2308,1124,-36.7727,3
169.8637,77.8437,12.1563,1115,-36.3636,3
167.9899,78.0964,11.9036,1120,-36.5909,3
166.5064,78.1090,11.8910,1130,-37.0455,3
165.6908,78.0714,11.9286,1148,-37.8636,3
164.3470,77.6862,12.3138,1166,-38.6818,3
162.4250,77.6945,12.3055,1178,-39.2273,3
160.8734,78.1506,11.8494,1190,-39.7727,3
159.3814,78.2443,11.7557,1211,-40.7273,3
157.5102,78.3837,11.6163,1235,-41.8182,3
155.4445,77.9118,12.0882,1255,-42.7273,3
153.9165,77.9029,12.0971,1289,-44.2727,3
152.2922,76.9879,13.0121,1310,-45.2273,3
150.5506,77.0757,12.9243,1300,-44.7727,3
149.0827,76.2888,13.7112,1283,-44.0000,3
147.7691,76.5337,13.4663,1270,-43.4091,3
146.2252,75.9854,14.0146,1264,-43.1364,3
144.4018,76.0574,13.9426,1261,-43.0000,3
142.4364,76.0285,13.9715,1267,-43.2727,3
139.5579,76.4435,13.5565,1280,-43.8636,3
136.8250,76.6344,13.3656,1279,-43.8182,3
135.2890,76.5947,13.4054,1259,-42.9091,3
133.4068,77.0333,12.9667,1235,-41.8182,3
132.1571,76.5816,13.4184,1207,-40.5455,3
131.5095,76.8748,13.1252,1131,-37.0909,3
130.6184,76.9123,13.0877,1111,-36.1818,3
129.1708,76.7158,13.2842,1076,-34.5909,3
127.4165,76.6474,13.3526,1054,-33.5909,3
126.1216,76.8251,13.1749,1022,-32.1364,3
124.9260,76.7084,13.2916,1003,-31.2727,3
123.6018,76.6394,13.3606,993,-30.8182,3
122.0524,76.0458,13.9542,982,-30.3182,3
120.1000,76.7162,13.2838,974,-29.9545,3
118.2648,75.8219,14.1781,973,-29.9091,3
116.2836,76.3350,13.6650,977,-30.0909,3
114.7549,75.5319,14.4681,974,-29.9545,3
113.9795,75.6567,14.3433,981,-30.2727,3
113.3466,75.6449,14.3551,981,-30.2727,3
112.3962,75.6024,14.3976,987,-30.5455,3
111.2547,75.5722,14.4278,996,-30.9545,3
109.9489,75.6087,14.3913,1001,-31.1818,3
108.3503,75.3807,14.6193,1022,-32.1364,3
107.0314,75.2590,14.7410,1064,-34.0455,3
105.1827,75.4405,14.5595,1086,-35.0455,3
103.3362,75.5988,14.4012,1079,-34.7273,3
101.3861,75.6720,14.3280,1072,-34.4091,3
99.9013,75.8692,14.1308,1056,-33.6818,3
99.0610,75.5525,14.4475,1028,-32.4091,3
97.8934,75.2105,14.7895,1025,-32.2727,3
96.0119,75.4949,14.5051,1007,-31.4545,3
94.4245,75.4385,14.5615,1013,-31.7273,3
92.6366,76.0695,13.9305,1004,-31.3182,3
91.0630,76.1905,13.8095,988,-30.5909,3
89.4362,75.8525,14.1475,969,-29.7273,3
87.5093,75.9279,14.0721,938,-28.3182,3
85.7753,75.1719,14.8281,932,-28.0455,3
84.5492,75.2863,14.7137,916,-27.3182,3
84.0108,74.9223,15.0777,901,-26.6364,3
83.4168,74.8687,15.1313,892,-26.2273,3
82.5097,74.2621,15.7379,871,-25.2727,3
81.6040,74.0667,15.9333,864,-24.9545,3
80.2084,73.8607,16.1393,863,-24.9091,3
77.6637,74.6335,15.3665,873,-25.3636,3
75.5939,75.3037,14.6963,865,-25.0000,3
73.7128,75.5624,14.4376,868,-25.1364,3
71.5626,75.9816,14.0184,856,-24.5909,3
70.1237,75.7424,14.2576,841,-23.9091,3
68.9765,75.6900,14.3100,835,-23.6364,3
67.7944,75.5603,14.4397,836,-23.6818,3
66.0906,75.7032,14.2968,834,-23.5909,3
65.1734,75.8989,14.1011,831,-23.4545,3
63.5049,75.9865,14.0135,824,-23.1364,3
62.2585,75.5260,14.4740,817,-22.8182,3
60.5042,75.0032,14.9968,812,-22.5909,3
58.3769,75.0926,14.9074,810,-22.5000,3
56.0864,74.8610,15.1390,806,-22.3182,3
54.6575,74.6722,15.3278,802,-22.1364,3
54.4797,74.7186,15.2814,806,-22.3182,3
54.2104,74.5917,15.4083,803,-22.1818,3
53.1012,74.4377,15.5623,801,-22.0909,3
51.1406,74.5764,15.4236,799,-22.0000,3
49.1783,74.6796,15.3204,802,-22.1364,3
46.0657,75.3675,14.6325,803,-22.1818,3
43.5662,75.5062,14.4938,802,-22.1364,3
40.7611,75.2510,14.7490,800,-22.0455,3
38.1746,75.6648,14.3352,803,-22.1818,3
36.4925,75.2878,14.7122,809,-22.4545,3
35.5095,75.3526,14.6474,814,-22.6818,3
33.7158,75.1886,14.8114,815,-22.7273,3
32.5767,75.3449,14.6551,816,-22.7727,3
31.4305,75.8526,14.1474,818,-22.8636,3
30.1424,76.1271,13.8729,820,-22.9545,3
28.5334,76.3705,13.6295,820,-22.9545,3
26.5677,76.0279,13.9721,823,-23.0909,3
24.6108,76.0275,13.9725,827,-23.2727,3
23.1358,75.8935,14.1065,836,-23.6818,3
22.5413,75.4576,14.5424,849,-24.2727,3
21.7327,75.6916,14.3084,858,-24.6818,3
21.0800,75.2238,14.7762,867,-25.0909,3
19.4569,76.0796,13.9204,876,-25.5000,3
17.6604,76.4773,13.5226,886,-25.9545,3
16.3080,76.3288,13.6712,898,-26.5000,3
14.7862,76.4501,13.5499,902,-26.6818,3
12.7111,75.7897,14.2103,908,-26.9545,3
11.0773,75.3684,14.6316,915,-27.2727,3
8.8925,76.2027,13.7973,917,-27.3636,3
6.9182,75.4448,14.5552,912,-27.1364,3
5.3949,75.8283,14.1717,912,-27.1364,3
4.4886,75.4895,14.5105,917,-27.3636,3
3.2617,75.7753,14.2247,919,-27.4545,3
2.1635,75.6871,14.3129,925,-27.7273,3
1.3227,76.1426,13.8574,926,-27.7727,3
0.2625,75.9326,14.0674,924,-27.6818,3
358.6164,75.9116,14.0884,917,-27.3636,3
356.5389,75.4088,14.5912,918,-27.4091,3
354.7018,75.1209,14.8791,921,-27.5455,3
353.5721,75.5094,14.4906,927,-27.8182,3
353.2960,75.7965,14.2035,928,-27.8636,3
352.2286,75.2920,14.7080,926,-27.7727,3
351.4088,74.7735,15.2265,926,-27.7727,3
350.9299,74.6461,15.3539,927,-27.8182,3
350.1545,74.6765,15.3235,929,-27.9091,3
349.2963,74.7763,15.2237,926,-27.7727,3
348.1064,75.5057,14.4943,926,-27.7727,3
346.3208,75.7859,14.2141,928,-27.8636,3
344.8079,76.2761,13.7239,925,-27.7273,3
344.3066,76.0345,13.9655,918,-27.4091,3
343.9047,75.5025,14.4975,914,-27.2273,3
343.7432,75.1863,14.8137,913,-27.1818,3
343.9238,75.3249,14.6751,913,-27.1818,3
343.7448,75.3666,14.6334,914,-27.2273,3
343.3632,75.2100,14.7900,914,-27.2273,3
343.2274,75.5610,14.4390,917,-27.3636,3
