phi,theta,elev,mv,dbm,cal
236.2097,76.7558,13.2442,1149,-37.9091,3
233.7308,76.9435,13.0565,1144,-37.6818,3
231.6762,76.9184,13.0816,1148,-37.8636,3
229.9986,76.7513,13.2487,1153,-38.0909,3
228.3073,76.6853,13.3147,1152,-38.0455,3
227.6370,76.5503,13.4497,1145,-37.7273,3
226.9720,76.4015,13.5985,1135,-37.2727,3
225.8537,76.6213,13.3787,1124,-36.7727,3
224.3289,76.3084,13.6916,1124,-36.7727,3
222.6841,75.9109,14.0891,1142,-37.5909,3
221.0318,75.6409,14.3591,1163,-38.5455,3
218.5056,76.1214,13.8786,1205,-40.4545,3
216.9389,75.7564,14.2436,1274,-43.5909,3
215.6219,76.1550,13.8450,1309,-45.1818,3
214.1869,75.9991,14.0009,1266,-43.2273,3
212.3245,75.9797,14.0203,1232,-41.6818,3
211.2610,76.4403,13.5597,1209,-40.6364,3
210.3406,76.4334,13.5666,1196,-40.0455,3
209.2166,76.5343,13.4657,1190,-39.7727,3
208.2528,76.5499,13.4501,1192,-39.8636,3
207.3738,76.5648,13.4352,1193,-39.9091,3
205.6738,76.7675,13.2325,1197,-40.0909,3
204.3537,77.4342,12.5658,1207,-40.5455,3
203.0135,76.8144,13.1856,1207,-40.5455,3
201.4705,77.1228,12.8772,1216,-40.9545,3
199.9417,76.5251,13.4749,1216,-40.9545,3
198.9202,76.5418,13.4582,1232,-41.6818,3
197.8212,76.1695,13.8305,1227,-41.4545,3
195.7985,75.9022,14.0978,1232,-41.6818,3
194.4472,75.4884,14.5116,1240,-42.0455,3
193.8301,74.8517,15.1483,1266,-43.2273,3
193.3658,75.0982,14.9018,1296,-44.5909,3
192.7597,75.3031,14.6969,1316,-45.5000,3
191.8783,75.3858,14.6141,1333,-46.2727,3
190.6484,75.1931,14.8069,1342,-46.6818,3
189.2163,74.8039,15.1961,1337,-46.4545,3
187.1035,75.5035,14.4964,1300,-44.7727,3
185.1440,75.5836,14.4164,1266,-43.2273,3
183.2419,75.2564,14.7436,1232,-41.6818,3
181.4061,75.7719,14.2281,1214,-40.8636,3
179.8310,75.7757,14.2243,1199,-40.1818,3
178.0461,75.6034,14.3966,1166,-38.6818,3
176.5702,77.2343,12.7657,1142,-37.5909,3
175.9604,77.0390,12.9610,1133,-37.1818,3
174.5319,77.2935,12.7065,1127,-36.9091,3
172.9368,77.6309,12.3691,1124,-36.7727,3
171.6450,77.2573,12.7427,1123,-36.7273,3
170.0961,76.7539,13.2461,1122,-36.6818,3
168.2401,76.4396,13.5604,1117,-36.4545,3
166.5878,76.3318,13.6682,1118,-36.5000,3
164.9545,76.2942,13.7058,1122,-36.6818,3
163.5612,76.1250,13.8750,1127,-36.9091,3
162.1627,75.6675,14.3325,1144,-37.6818,3
160.8407,76.0070,13.9930,1154,-38.1364,3
160.2229,75.3917,14.6083,1162,-38.5000,3
159.6449,75.0678,14.9322,1194,-39.9545,3
159.4081,75.2732,14.7268,1232,-41.6818,3
159.0338,75.0770,14.9230,1278,-43.7727,3
158.2128,75.0378,14.9622,1329,-46.0909,3
157.0731,75.1641,14.8359,1374,-48.1364,3
155.2950,75.3865,14.6135,1344,-46.7727,3
152.9057,75.6126,14.3874,1296,-44.5909,3
151.1890,76.0292,13.9708,1226,-41.4091,3
149.6377,75.6406,14.3594,1147,-37.8182,3
148.0106,75.5684,14.4316,1088,-35.1364,3
146.7191,75.4118,14.5882,1043,-33.0909,3
145.3053,76.0025,13.9975,1021,-32.0909,3
144.4529,75.8705,14.1295,1005,-31.3636,3
143.4892,76.0986,13.9014,999,-31.0909,3
141.9344,76.3710,13.6290,996,-30.9545,3
140.5373,76.2997,13.7003,996,-30.9545,3
139.0845,76.2665,13.7335,992,-30.7727,3
137.8355,75.9941,14.0059,986,-30.5000,3
136.3404,75.8091,14.1909,989,-30.6364,3
134.2327,76.0850,13.9150,987,-30.5455,3
131.9574,75.8817,14.1183,976,-30.0455,3
130.1294,75.2606,14.7394,974,-29.9545,3
128.5586,74.9390,15.0610,971,-29.8182,3
127.7931,74.6111,15.3889,971,-29.8182,3
126.7776,74.2541,15.7459,971,-29.8182,3
125.1338,74.2260,15.7740,975,-30.0000,3
123.7422,73.8790,16.1210,971,-29.8182,3
122.4611,73.8926,16.1074,977,-30.0909,3
120.8863,74.0630,15.9370,984,-30.4091,3
119.3571,74.1838,15.8162,988,-30.5909,3
117.6598,74.2585,15.7415,989,-30.6364,3
116.2416,74.1297,15.8703,978,-30.1364,3
114.2538,74.4296,15.5704,979,-30.1818,3
111.9789,74.8837,15.1163,976,-30.0455,3
110.6034,75.0089,14.9911,957,-29.1818,3
109.2656,75.0481,14.9519,945,-28.6364,3
108.3372,75.1901,14.8099,933,-28.0909,3
107.7647,75.6034,14.3966,929,-27.9091,3
106.4353,75.8154,14.1846,927,-27.8182,3
105.1456,76.0500,13.9500,926,-27.7727,3
104.1905,75.8327,14.1673,915,-27.2727,3
103.2160,75.6746,14.3254,900,-26.5909,3
102.3224,75.1748,14.8252,888,-26.0455,3
101.4955,74.7408,15.2592,875,-25.4545,3
100.6227,74.3088,15.6912,864,-24.9545,3
99.2625,73.9738,16.0262,859,-24.7273,3
97.5459,73.9651,16.0349,853,-24.4545,3
96.0498,73.4917,16.5083,850,-24.3182,3
94.8417,73.7482,16.2518,852,-24.4091,3
93.3860,73.9627,16.0373,853,-24.4545,3
91.8592,73.8965,16.1035,851,-24.3636,3
90.3146,73.8087,16.1913,850,-24.3182,3
88.6956,73.4977,16.5023,846,-24.1364,3
86.9293,73.6549,16.3451,840,-23.8636,3
85.5308,73.9382,16.0618,835,-23.6364,3
83.7685,74.2248,15.7752,832,-23.5000,3
82.0332,74.3944,15.6056,829,-23.3636,3
79.8065,74.6852,15.3148,824,-23.1364,3
78.0085,74.9358,15.0642,817,-22.8182,3
76.6811,75.2844,14.7156,809,-22.4545,3
75.4840,75.3874,14.6126,806,-22.3182,3
74.6911,75.2178,14.7822,803,-22.1818,3
73.7862,75.3611,14.6389,803,-22.1818,3
72.7395,75.3559,14.6441,805,-22.2727,3
71.8163,75.6308,14.3692,804,-22.2273,3
70.9729,75.7258,14.2742,798,-21.9545,3
70.2451,75.7977,14.2023,795,-21.8182,3
68.8333,75.5787,14.4213,790,-21.5909,3
67.0573,75.6153,14.3847,786,-21.4091,3
65.7038,75.4235,14.5765,784,-21.3182,3
64.1812,75.4136,14.5864,783,-21.2727,3
62.3855,75.0213,14.9787,777,-21.0000,3
60.1576,74.9406,15.0594,779,-21.0909,3
58.4950,74.5615,15.4385,776,-20.9545,3
57.1264,74.6986,15.3014,774,-20.8636,3
55.9051,74.9329,15.0671,772,-20.7727,3
54.1854,75.4513,14.5487,773,-20.8182,3
52.5456,75.7018,14.2982,781,-21.1818,3
50.4935,75.8196,14.1804,784,-21.3182,3
48.2892,75.6977,14.3023,781,-21.1818,3
45.8879,75.9700,14.0300,782,-21.2273,3
43.9885,75.8247,14.1753,790,-21.5909,3
42.1284,75.9721,14.0279,795,-21.8182,3
41.0991,75.5608,14.4392,800,-22.0455,3
40.3155,75.3543,14.6456,802,-22.1364,3
39.1526,75.4218,14.5782,807,-22.3636,3
38.2081,75.5115,14.4885,809,-22.4545,3
37.5096,75.6236,14.3764,813,-22.6364,3
36.5737,75.3930,14.6070,813,-22.6364,3
34.8814,75.0142,14.9858,819,-22.9091,3
32.5278,74.5738,15.4262,824,-23.1364,3
30.5057,74.0911,15.9089,827,-23.2727,3
28.7264,73.5926,16.4074,841,-23.9091,3
27.2419,73.1759,16.8241,845,-24.0909,3
26.6909,73.2101,16.7899,853,-24.4545,3
25.8527,73.3531,16.6469,858,-24.6818,3
24.5779,73.6309,16.3691,861,-24.8182,3
23.5433,73.6277,16.3723,863,-24.9091,3
22.3843,73.5708,16.4292,867,-25.0909,3
20.7953,73.9676,16.0324,870,-25.2273,3
18.8538,74.0106,15.9894,869,-25.1818,3
16.5666,74.6782,15.3218,873,-25.3636,3
14.5983,74.3186,15.6814,874,-25.4091,3
12.6835,74.3736,15.6264,881,-25.7273,3
11.2519,74.1231,15.8769,888,-26.0455,3
9.9000,73.6500,16.3500,891,-26.1818,3
8.3898,74.4755,15.5245,891,-26.1818,3
7.7965,73.9304,16.0696,897,-26.4545,3
6.9030,74.2501,15.7499,901,-26.6364,3
5.9296,74.1107,15.8893,901,-26.6364,3
5.2603,74.4418,15.5582,906,-26.8636,3
4.3150,74.7203,15.2797,908,-26.9545,3
3.1804,74.8825,15.1175,910,-27.0455,3
1.6991,74.6572,15.3428,915,-27.2727,3
0.0258,74.8717,15.1284,919,-27.4545,3
359.6486,74.4513,15.5487,919,-27.4545,3
359.8659,74.6886,15.3114,923,-27.6364,3
359.4489,75.0350,14.9650,922,-27.5909,3
358.3197,75.0727,14.9273,920,-27.5000,3
356.9522,75.0875,14.9125,923,-27.6364,3
356.1898,75.1305,14.8695,924,-27.6818,3
355.5579,74.4314,15.5686,925,-27.7273,3
354.9301,74.0789,15.9211,930,-27.9545,3
354.0368,74.4396,15.5604,932,-28.0455,3
352.6364,74.9965,15.0035,927,-27.8182,3
351.1707,75.1742,14.8258,926,-27.7727,3
350.5587,75.4723,14.5277,924,-27.6818,3
350.9449,75.3638,14.6362,925,-27.7273,3
351.1272,75.3397,14.6603,925,-27.7273,3
351.1143,75.1249,14.8751,928,-27.8636,3
351.1986,75.0955,14.9045,926,-27.7727,3
351.4017,75.1366,14.8634,924,-27.6818,3
351.5992,75.2180,14.7820,920,-27.5000,3
351.8382,75.4811,14.5189,914,-27.2273,3
352.0214,75.2333,14.7667,912,-27.1364,3
352.0234,75.3076,14.6924,911,-27.0909,3
352.0540,75.0760,14.9239,910,-27.0455,3
352.1161,74.7303,15.2697,912,-27.1364,3
351.9974,74.6127,15.3873,912,-27.1364,3
351.7217,74.5501,15.4499,913,-27.1818,3
351.2604,74.6843,15.3157,914,-27.2273,3
350.6575,74.8996,15.1004,914,-27.2273,3
350.1882,74.8994,15.1006,914,-27.2273,3
349.4058,74.8272,15.1728,914,-27.2273,3
348.6363,74.8655,15.1345,913,-27.1818,3
348.0141,74.9355,15.0645,912,-27.1364,3
347.2794,75.0288,14.9712,911,-27.0909,3
346.7321,75.2245,14.7755,907,-26.9091,3
346.5594,75.2161,14.7839,906,-26.8636,3
345.6873,75.2437,14.7563,906,-26.8636,3
345.1628,75.4458,14.5542,908,-26.9545,3
344.6208,75.3830,14.6170,906,-26.8636,3
343.5944,74.9978,15.0022,911,-27.0909,3
342.0933,75.5899,14.4101,913,-27.1818,3
341.7022,75.3151,14.6849,907,-26.9091,3
341.2130,75.5492,14.4508,901,-26.6364,3
340.8421,75.6874,14.3126,899,-26.5455,3
340.6464,75.4399,14.5601,899,-26.5455,3
340.7577,75.5205,14.4795,897,-26.4545,3
340.6159,75.3149,14.6851,897,-26.4545,3
340.2203,75.3535,14.6465,898,-26.5000,3
339.6827,75.3384,14.6616,898,-26.5000,3
339.1469,75.3100,14.6900,896,-26.4091,3
338.7271,75.0624,14.9376,902,-26.6818,3
338.2922,75.2361,14.7639,900,-26.5909,3
337.5961,75.1823,14.8177,901,-26.6364,3
336.8255,74.8880,15.1120,903,-26.7273,3
336.1526,75.0821,14.9179,901,-26.6364,3
335.2789,75.2094,14.7906,905,-26.8182,3
334.8301,75.6823,14.3177,897,-26.4545,3
334.9105,75.0852,14.9148,903,-26.7273,3
335.0608,74.9383,15.0617,902,-26.6818,3
335.1323,75.5142,14.4858,895,-26.3636,3
334.4832,75.4751,14.5249,897,-26.4545,3
