phi,theta,elev,mv,dbm,cal
230.6518,76.6372,13.3628,1266,-41.5455,3
229.7132,76.9077,13.0923,1286,-42.4545,3
228.4992,76.9126,13.0874,1301,-43.1364,3
227.3045,76.7397,13.2603,1299,-43.0455,3
226.6389,76.2900,13.7100,1307,-43.4091,3
225.6342,76.4366,13.5634,1297,-42.9545,3
224.7766,75.9513,14.0487,1284,-42.3636,3
224.3673,75.7261,14.2739,1305,-43.3182,3
223.9285,75.9646,14.0354,1331,-44.5000,3
223.3019,75.9385,14.0615,1351,-45.4091,3
222.7671,75.9081,14.0919,1357,-45.6818,3
221.7693,75.8867,14.1133,1368,-46.1818,3
220.5231,75.3491,14.6509,1386,-47.0000,3
218.6920,76.1570,13.8430,1392,-47.2727,3
217.3300,75.9411,14.0589,1377,-46.5909,3
216.0106,75.5077,14.4923,1383,-46.8636,3
214.5960,75.8642,14.1358,1384,-46.9091,3
213.7132,75.5539,14.4461,1386,-47.0000,3
212.3201,75.5843,14.4157,1386,-47.0000,3
211.1049,75.9452,14.0548,1359,-45.7727,3
210.5154,75.9397,14.0603,1336,-44.7273,3
209.6414,76.1554,13.8446,1312,-43.6364,3
208.3218,76.2458,13.7542,1305,-43.3182,3
207.1055,76.1432,13.8568,1317,-43.8636,3
206.0681,76.1564,13.8436,1317,-43.8636,3
205.3842,76.1673,13.8327,1312,-43.6364,3
204.7351,76.0927,13.9073,1293,-42.7727,3
204.1480,75.8794,14.1206,1274,-41.9091,3
203.8635,75.6144,14.3856,1251,-40.8636,3
202.9665,76.0659,13.9341,1261,-41.3182,3
201.9937,76.1003,13.8997,1288,-42.5455,3
201.1428,75.9791,14.0209,1292,-42.7273,3
199.8842,76.4173,13.5827,1293,-42.7727,3
198.4571,76.5771,13.4229,1299,-43.0455,3
197.1956,76.0879,13.9121,1278,-42.0909,3
195.9460,75.7580,14.2420,1287,-42.5000,3
195.0813,75.7796,14.2204,1280,-42.1818,3
193.7448,76.0575,13.9425,1323,-44.1364,3
192.5887,75.8119,14.1881,1299,-43.0455,3
191.4032,75.5999,14.4001,1290,-42.6364,3
190.5707,75.6710,14.3290,1317,-43.8636,3
189.7180,75.8378,14.1622,1325,-44.2273,3
188.7567,75.5970,14.4030,1290,-42.6364,3
187.8941,75.4787,14.5213,1312,-43.6364,3
186.8342,75.3987,14.6013,1302,-43.1818,3
185.7223,75.1754,14.8246,1301,-43.1364,3
184.2547,75.4347,14.5653,1296,-42.9091,3
182.5357,75.2146,14.7854,1288,-42.5455,3
181.6393,74.7824,15.2176,1294,-42.8182,3
180.0793,75.1393,14.8607,1278,-42.0909,3
178.4694,74.7383,15.2617,1261,-41.3182,3
177.6625,74.2306,15.7694,1277,-42.0455,3
176.2761,74.6150,15.3850,1301,-43.1364,3
175.2158,74.5505,15.4495,1303,-43.2273,3
174.4174,74.4801,15.5199,1307,-43.4091,3
174.0153,74.0441,15.9559,1299,-43.0455,3
173.9089,73.5239,16.4760,1255,-41.0455,3
173.5108,73.2481,16.7519,1238,-40.2727,3
172.8177,73.3333,16.6667,1245,-40.5909,3
171.9999,73.6343,16.3657,1233,-40.0455,3
170.7871,73.9862,16.0138,1244,-40.5455,3
169.8586,74.2500,15.7500,1235,-40.1364,3
168.5540,74.6801,15.3199,1216,-39.2727,3
167.3647,74.4294,15.5706,1255,-41.0455,3
165.6765,74.2711,15.7289,1230,-39.9091,3
164.2182,74.2080,15.7920,1252,-40.9091,3
162.3039,74.4184,15.5816,1278,-42.0909,3
160.9109,73.6776,16.3225,1281,-42.2273,3
160.0221,72.9626,17.0374,1281,-42.2273,3
159.5022,73.0130,16.9870,1289,-42.5909,3
158.4302,73.0666,16.9334,1289,-42.5909,3
157.5047,73.1459,16.8541,1300,-43.0909,3
156.3146,73.0081,16.9919,1301,-43.1364,3
154.9893,72.5878,17.4122,1304,-43.2727,3
153.9069,73.0067,16.9934,1323,-44.1364,3
152.1515,73.9402,16.0598,1305,-43.3182,3
151.3130,73.9157,16.0843,1332,-44.5455,3
150.1185,73.8819,16.1181,1332,-44.5455,3
149.2282,73.9652,16.0348,1342,-45.0000,3
148.2860,74.3014,15.6986,1339,-44.8636,3
147.1365,74.2705,15.7295,1245,-40.5909,3
145.9493,74.4012,15.5988,1296,-42.9091,3
144.6653,74.8058,15.1942,1268,-41.6364,3
143.8341,74.7336,15.2664,1403,-47.7727,3
142.8673,74.3495,15.6504,1356,-45.6364,3
141.7264,74.5244,15.4756,1356,-45.6364,3
141.0758,74.5438,15.4562,1350,-45.3636,3
140.1125,74.7186,15.2814,1372,-46.3636,3
139.0618,74.5324,15.4676,1343,-45.0455,3
138.0435,74.4390,15.5610,1326,-44.2727,3
