phi,theta,elev,mv,dbm,cal
294.7234,78.9496,11.0504,1054,-33.5909,3
291.9762,77.9836,12.0164,1073,-34.4545,3
289.9432,78.1631,11.8369,1082,-34.8636,3
287.6617,77.7769,12.2231,1090,-35.2273,3
286.8550,78.1617,11.8383,1098,-35.5909,3
286.6806,78.1416,11.8584,1097,-35.5455,3
286.8102,78.3755,11.6245,1096,-35.5000,3
286.9646,77.8933,12.1067,1121,-36.6364,3
287.6685,78.0874,11.9126,1098,-35.5909,3
287.4445,77.4923,12.5077,1121,-36.6364,3
287.0218,77.2704,12.7296,1101,-35.7273,3
286.2536,77.4015,12.5985,1123,-36.7273,3
284.6743,77.1061,12.8939,1126,-36.8636,3
283.2926,77.0826,12.9174,1116,-36.4091,3
281.3621,77.2147,12.7853,1154,-38.1364,3
279.5718,77.3650,12.6350,1135,-37.2727,3
278.5965,77.2528,12.7472,1153,-38.0909,3
277.9493,76.9807,13.0194,1132,-37.1364,3
276.9537,76.7358,13.2642,1134,-37.2273,3
276.8919,77.1575,12.8425,1135,-37.2727,3
277.3975,77.1426,12.8574,1132,-37.1364,3
277.6740,77.2688,12.7312,1150,-37.9545,3
277.3207,76.4110,13.5890,1134,-37.2273,3
277.8043,76.0694,13.9306,1130,-37.0455,3
278.3735,75.8334,14.1666,1155,-38.1818,3
278.0846,75.9598,14.0402,1156,-38.2273,3
277.3820,76.1425,13.8575,1173,-39.0000,3
276.5201,76.0304,13.9695,1146,-37.7727,3
275.6815,76.5105,13.4895,1144,-37.6818,3
274.5780,76.3063,13.6937,1121,-36.6364,3
272.7695,76.0927,13.9073,1171,-38.9091,3
271.0845,76.0041,13.9959,1153,-38.0909,3
269.4718,75.8588,14.1412,1194,-39.9545,3
268.0850,75.6274,14.3726,1172,-38.9545,3
267.9402,75.7887,14.2113,1185,-39.5455,3
268.5438,76.0101,13.9899,1173,-39.0000,3
269.6015,76.0970,13.9030,1165,-38.6364,3
269.7241,76.1000,13.9000,1185,-39.5455,3
270.0060,76.2468,13.7532,1187,-39.6364,3
269.2354,75.8095,14.1905,1188,-39.6818,3
268.4179,75.3052,14.6948,1163,-38.5455,3
266.9899,75.2771,14.7229,1188,-39.6818,3
265.5324,75.2555,14.7445,1173,-39.0000,3
263.7426,74.8953,15.1047,1195,-40.0000,3
261.6191,74.8417,15.1583,1203,-40.3636,3
259.5533,74.5850,15.4150,1188,-39.6818,3
257.8596,74.2728,15.7272,1183,-39.4545,3
256.8390,74.3165,15.6835,1177,-39.1818,3
256.3847,74.1880,15.8120,1158,-38.3182,3
256.8673,74.5829,15.4171,1232,-41.6818,3
257.0457,74.6419,15.3581,1203,-40.3636,3
257.4545,74.6221,15.3779,1232,-41.6818,3
258.2511,75.0032,14.9968,1173,-39.0000,3
258.2533,74.1858,15.8142,1248,-42.4091,3
258.3740,74.2536,15.7464,1173,-39.0000,3
257.7953,74.3652,15.6348,1197,-40.0909,3
256.6385,74.3029,15.6971,1197,-40.0909,3
255.2043,74.1047,15.8953,1161,-38.4545,3
252.7405,73.9274,16.0726,1133,-37.1818,3
250.8923,73.5394,16.4606,1144,-37.6818,3
248.7462,73.5189,16.4811,1106,-35.9545,3
247.0548,73.1887,16.8113,1119,-36.5455,3
245.7387,73.7221,16.2779,1110,-36.1364,3
245.0696,73.9955,16.0045,1124,-36.7727,3
245.3373,74.4954,15.5046,1099,-35.6364,3
245.5632,74.6089,15.3911,1117,-36.4545,3
246.2892,74.6034,15.3966,1117,-36.4545,3
246.4002,74.1719,15.8281,1121,-36.6364,3
246.1758,74.0108,15.9892,1108,-36.0455,3
245.4588,74.3679,15.6321,1158,-38.3182,3
244.4608,74.6106,15.3894,1106,-35.9545,3
