phi,theta,elev,mv,dbm,cal
261.4228,79.3819,10.6181,1121,-34.9545,3
260.3558,79.6433,10.3567,1104,-34.1818,3
258.7759,79.7765,10.2235,1125,-35.1364,3
256.8630,79.8586,10.1414,1126,-35.1818,3
255.6472,80.0113,9.9887,1141,-35.8636,3
254.7801,80.3535,9.6465,1154,-36.4545,3
253.7453,80.2538,9.7462,1145,-36.0455,3
252.6793,80.1457,9.8543,1141,-35.8636,3
251.3218,79.7309,10.2691,1153,-36.4091,3
249.8130,79.1333,10.8667,1142,-35.9091,3
248.1124,78.7693,11.2307,1130,-35.3636,3
246.5117,78.3643,11.6357,1103,-34.1364,3
245.1010,78.5190,11.4810,1107,-34.3182,3
243.9564,78.7051,11.2949,1096,-33.8182,3
243.0006,79.1433,10.8567,1091,-33.5909,3
241.4696,79.1185,10.8815,1101,-34.0455,3
240.5898,79.4062,10.5938,1107,-34.3182,3
239.8443,79.6079,10.3921,1104,-34.1818,3
238.9910,79.7935,10.2065,1101,-34.0455,3
237.8327,79.4771,10.5230,1104,-34.1818,3
237.0946,79.9454,10.0546,1106,-34.2727,3
235.5900,79.8164,10.1836,1101,-34.0455,3
233.2254,79.1016,10.8984,1091,-33.5909,3
231.3121,79.1125,10.8875,1083,-33.2273,3
228.8531,78.4513,11.5487,1099,-33.9545,3
227.2061,78.3606,11.6393,1096,-33.8182,3
226.3641,78.4314,11.5686,1101,-34.0455,3
225.0315,78.7763,11.2237,1130,-35.3636,3
224.0961,78.7948,11.2052,1142,-35.9091,3
223.2294,78.7200,11.2800,1156,-36.5455,3
222.2827,78.8810,11.1190,1169,-37.1364,3
220.7185,78.6136,11.3864,1179,-37.5909,3
219.5705,78.8054,11.1946,1206,-38.8182,3
218.4818,79.0207,10.9793,1222,-39.5455,3
216.4881,78.8639,11.1361,1235,-40.1364,3
214.8088,78.5688,11.4312,1233,-40.0455,3
213.2766,78.5707,11.4293,1234,-40.0909,3
211.5117,78.8771,11.1229,1238,-40.2727,3
209.5203,78.7454,11.2546,1238,-40.2727,3
207.7871,79.4862,10.5138,1165,-36.9545,3
205.6204,79.5768,10.4232,1244,-40.5455,3
204.3369,79.7442,10.2558,1245,-40.5909,3
203.4070,79.4823,10.5177,1237,-40.2273,3
202.7169,79.5612,10.4388,1222,-39.5455,3
202.7253,79.6426,10.3574,1249,-40.7727,3
202.4304,79.4803,10.5196,1210,-39.0000,3
201.9892,79.1900,10.8100,1215,-39.2273,3
201.6384,79.2501,10.7499,1222,-39.5455,3
201.3386,79.7477,10.2523,1221,-39.5000,3
199.9207,79.6860,10.3140,1222,-39.5455,3
198.5543,79.9818,10.0182,1215,-39.2273,3
197.4194,79.7666,10.2334,1204,-38.7273,3
195.7721,79.3050,10.6950,1170,-37.1818,3
194.8376,79.8382,10.1618,1229,-39.8636,3
193.4449,80.1920,9.8080,1249,-40.7727,3
191.7986,80.5617,9.4383,1234,-40.0909,3
190.4149,79.9603,10.0397,1255,-41.0455,3
189.0038,79.6252,10.3748,1247,-40.6818,3
188.1765,79.2920,10.7080,1242,-40.4545,3
187.2742,79.9203,10.0796,1273,-41.8636,3
186.4326,80.0211,9.9789,1280,-42.1818,3
185.8093,80.4131,9.5869,1288,-42.5455,3
185.1616,80.3719,9.6281,1280,-42.1818,3
184.4063,80.4020,9.5980,1273,-41.8636,3
183.9693,80.6096,9.3904,1274,-41.9091,3
183.4109,80.5537,9.4463,1261,-41.3182,3
182.2943,80.2730,9.7270,1244,-40.5455,3
181.1383,79.9161,10.0839,1238,-40.2727,3
179.9672,79.9664,10.0336,1220,-39.4545,3
178.9432,79.6425,10.3575,1202,-38.6364,3
177.8358,79.5343,10.4657,1166,-37.0000,3
176.7854,79.8202,10.1798,1157,-36.5909,3
175.7799,79.0499,10.9501,1150,-36.2727,3
174.5433,78.6912,11.3088,1146,-36.0909,3
173.2794,78.8434,11.1566,1170,-37.1818,3
172.0090,78.3304,11.6696,1180,-37.6364,3
171.1336,78.2081,11.7919,1197,-38.4091,3
170.1041,77.9048,12.0952,1201,-38.5909,3
169.0897,77.6763,12.3237,1200,-38.5455,3
168.4952,77.6328,12.3672,1208,-38.9091,3
167.8424,78.3952,11.6048,1199,-38.5000,3
166.9238,78.2760,11.7240,1197,-38.4091,3
165.9542,78.3164,11.6836,1188,-38.0000,3
164.7883,77.8885,12.1115,1196,-38.3636,3
163.7893,78.0111,11.9889,1183,-37.7727,3
162.7949,77.5511,12.4489,1177,-37.5000,3
161.1092,77.0997,12.9003,1164,-36.9091,3
159.8002,77.2266,12.7734,1159,-36.6818,3
157.7629,77.0186,12.9814,1161,-36.7727,3
156.4523,76.9767,13.0233,1155,-36.5000,3
155.2495,77.3139,12.6861,1151,-36.3182,3
154.0482,77.1028,12.8972,1154,-36.4545,3
153.0992,77.5052,12.4948,1152,-36.3636,3
152.0687,77.5767,12.4233,1155,-36.5000,3
150.9967,77.7264,12.2736,1141,-35.8636,3
150.2411,77.7073,12.2928,1145,-36.0455,3
149.4434,77.6508,12.3492,1148,-36.1818,3
148.7891,78.0981,11.9019,1145,-36.0455,3
147.9195,78.2939,11.7061,1138,-35.7273,3
147.2204,78.4253,11.5747,1141,-35.8636,3
146.2581,78.5733,11.4267,1148,-36.1818,3
145.2253,78.5576,11.4424,1146,-36.0909,3
144.0468,78.6579,11.3421,1162,-36.8182,3
142.9621,78.4221,11.5779,1159,-36.6818,3
142.0089,78.2310,11.7690,1159,-36.6818,3
141.1429,78.0380,11.9620,1144,-36.0000,3
140.7259,78.5160,11.4840,1131,-35.4091,3
139.6725,78.3798,11.6202,1123,-35.0455,3
138.8401,78.6511,11.3489,1098,-33.9091,3
138.0286,78.3900,11.6100,1087,-33.4091,3
137.4809,78.1785,11.8215,1095,-33.7727,3
136.6421,78.3698,11.6302,1105,-34.2273,3
136.1382,78.4463,11.5537,1112,-34.5455,3
135.3260,78.4676,11.5324,1117,-34.7727,3
134.0417,78.3092,11.6908,1125,-35.1364,3
132.8557,78.0635,11.9365,1125,-35.1364,3
131.4309,77.6137,12.3863,1119,-34.8636,3
130.4985,77.3696,12.6304,1129,-35.3182,3
129.0008,76.7868,13.2132,1153,-36.4091,3
127.2925,76.7033,13.2967,1141,-35.8636,3
125.9508,76.5467,13.4533,1142,-35.9091,3
123.7331,76.4489,13.5511,1149,-36.2273,3
121.4332,76.3003,13.6997,1142,-35.9091,3
120.0163,76.4577,13.5423,1115,-34.6818,3
119.2433,76.5871,13.4129,1109,-34.4091,3
118.5092,76.9163,13.0837,1103,-34.1364,3
118.0480,77.3907,12.6093,1119,-34.8636,3
117.5257,77.2290,12.7710,1128,-35.2727,3
116.7324,77.2110,12.7890,1117,-34.7727,3
115.7106,77.3883,12.6117,1137,-35.6818,3
114.1313,77.1787,12.8213,1138,-35.7273,3
112.5706,76.8831,13.1169,1151,-36.3182,3
111.2500,76.4829,13.5171,1147,-36.1364,3
110.1560,76.2540,13.7460,1138,-35.7273,3
108.9855,76.0670,13.9330,1140,-35.8182,3
107.8099,76.1239,13.8761,1138,-35.7273,3
106.4137,75.2455,14.7545,1138,-35.7273,3
105.6723,75.6276,14.3724,1155,-36.5000,3
104.8364,76.0039,13.9961,1175,-37.4091,3
103.8195,76.5456,13.4544,1194,-38.2727,3
103.0669,76.3448,13.6552,1177,-37.5000,3
102.6692,76.3990,13.6010,1170,-37.1818,3
102.1102,76.3510,13.6490,1176,-37.4545,3
101.6124,76.1543,13.8457,1169,-37.1364,3
100.5910,76.1797,13.8203,1151,-36.3182,3
99.3546,76.0630,13.9370,1154,-36.4545,3
97.7785,76.3116,13.6884,1163,-36.8636,3
95.8593,76.0197,13.9803,1160,-36.7273,3
94.3683,76.2039,13.7961,1168,-37.0909,3
93.2084,76.4371,13.5629,1180,-37.6364,3
91.8076,76.3492,13.6508,1185,-37.8636,3
90.4279,76.3658,13.6342,1191,-38.1364,3
89.2139,76.7799,13.2201,1194,-38.2727,3
87.8475,76.3930,13.6070,1194,-38.2727,3
86.9139,76.7786,13.2214,1188,-38.0000,3
86.1170,76.8424,13.1576,1169,-37.1364,3
84.7374,76.9945,13.0055,1146,-36.0909,3
83.6060,76.4358,13.5642,1142,-35.9091,3
83.1628,76.4991,13.5009,1152,-36.3636,3
81.8370,76.4027,13.5973,1156,-36.5455,3
80.7211,76.4295,13.5705,1147,-36.1364,3
79.4871,76.2390,13.7610,1145,-36.0455,3
78.1527,75.8611,14.1389,1133,-35.5000,3
76.5479,75.7164,14.2836,1152,-36.3636,3
75.4334,75.5543,14.4457,1153,-36.4091,3
74.2784,76.0873,13.9127,1172,-37.2727,3
73.3659,75.7568,14.2432,1181,-37.6818,3
72.5380,76.3355,13.6645,1182,-37.7273,3
71.5625,76.0749,13.9251,1166,-37.0000,3
70.3337,76.2179,13.7821,1118,-34.8182,3
68.8223,76.1144,13.8856,1136,-35.6364,3
66.9530,75.6492,14.3508,1126,-35.1818,3
65.2260,75.8414,14.1586,1118,-34.8182,3
63.1488,75.1629,14.8371,1109,-34.4091,3
61.1338,75.1025,14.8975,1101,-34.0455,3
