phi,theta,elev,mv,dbm,cal
299.8651,73.0262,16.9738,1423,-48.6818,3
298.9659,72.9933,17.0067,1435,-49.2273,3
298.0042,73.4189,16.5811,1440,-49.4545,3
297.1260,73.6939,16.3061,1431,-49.0455,3
296.3687,73.9451,16.0549,1419,-48.5000,3
295.5471,74.0641,15.9359,1408,-48.0000,3
294.6633,73.8470,16.1530,1378,-46.6364,3
293.8290,73.5644,16.4356,1374,-46.4545,3
292.9747,73.6984,16.3016,1392,-47.2727,3
292.4922,73.6320,16.3680,1381,-46.7727,3
291.9921,73.6043,16.3957,1379,-46.6818,3
291.4236,73.7273,16.2727,1385,-46.9545,3
291.1053,73.7472,16.2528,1400,-47.6364,3
290.6519,73.8566,16.1434,1413,-48.2273,3
289.7577,73.8364,16.1636,1416,-48.3636,3
288.8755,73.5482,16.4518,1429,-48.9545,3
287.9655,73.7864,16.2136,1424,-48.7273,3
287.1301,74.2733,15.7267,1404,-47.8182,3
286.0761,73.6270,16.3730,1386,-47.0000,3
284.5833,73.3893,16.6107,1381,-46.7727,3
283.6323,73.9256,16.0744,1362,-45.9091,3
283.4596,73.9061,16.0939,1365,-46.0455,3
282.7381,74.0832,15.9168,1354,-45.5455,3
281.8719,74.3170,15.6830,1341,-44.9545,3
281.0215,73.8845,16.1155,1356,-45.6364,3
279.9586,73.7109,16.2891,1353,-45.5000,3
279.3748,73.4413,16.5587,1334,-44.6364,3
279.1249,73.3112,16.6888,1328,-44.3636,3
279.0850,73.1817,16.8183,1327,-44.3182,3
278.9029,73.3342,16.6658,1330,-44.4545,3
278.4679,73.3340,16.6660,1326,-44.2727,3
277.8701,73.3106,16.6894,1324,-44.1818,3
276.7991,73.5297,16.4703,1306,-43.3636,3
275.8330,73.5637,16.4363,1280,-42.1818,3
275.1132,73.3400,16.6601,1283,-42.3182,3
274.2003,73.2721,16.7279,1272,-41.8182,3
273.4576,73.1621,16.8379,1289,-42.5909,3
273.0370,72.8255,17.1745,1292,-42.7273,3
272.2968,73.0711,16.9289,1279,-42.1364,3
271.8376,73.1961,16.8039,1277,-42.0455,3
271.4483,73.3653,16.6347,1248,-40.7273,3
271.0321,73.5046,16.4954,1222,-39.5455,3
270.4012,73.6009,16.3991,1218,-39.3636,3
269.5430,73.5698,16.4302,1214,-39.1818,3
268.4913,73.6124,16.3876,1211,-39.0455,3
267.3528,73.8558,16.1442,1212,-39.0909,3
266.0664,73.9202,16.0798,1238,-40.2727,3
264.9478,73.8652,16.1348,1239,-40.3182,3
263.6887,74.1618,15.8382,1237,-40.2273,3
262.2719,74.3975,15.6025,1247,-40.6818,3
260.9095,74.4772,15.5228,1268,-41.6364,3
259.6278,74.8206,15.1794,1296,-42.9091,3
258.7135,74.4260,15.5740,1307,-43.4091,3
257.6373,74.3143,15.6857,1328,-44.3636,3
256.6801,74.5647,15.4353,1349,-45.3182,3
255.6232,74.3867,15.6133,1357,-45.6818,3
254.4171,74.5146,15.4854,1355,-45.5909,3
253.5530,74.7054,15.2946,1346,-45.1818,3
252.9348,74.9673,15.0327,1346,-45.1818,3
251.9112,75.4832,14.5168,1364,-46.0000,3
251.1957,75.4083,14.5917,1357,-45.6818,3
250.0768,75.1330,14.8670,1336,-44.7273,3
249.0933,75.4917,14.5083,1350,-45.3636,3
248.1671,75.5011,14.4990,1333,-44.5909,3
246.9833,75.9127,14.0873,1333,-44.5909,3
245.6145,75.9459,14.0541,1322,-44.0909,3
244.5249,75.3925,14.6075,1306,-43.3636,3
243.2997,75.2350,14.7650,1315,-43.7727,3
242.5043,74.7505,15.2495,1292,-42.7273,3
241.8033,74.2836,15.7164,1265,-41.5000,3
241.3487,74.2597,15.7403,1272,-41.8182,3
240.9612,74.1680,15.8320,1263,-41.4091,3
240.5410,74.0179,15.9821,1279,-42.1364,3
240.1093,74.1095,15.8905,1305,-43.3182,3
239.5592,74.0400,15.9600,1327,-44.3182,3
238.7198,73.6855,16.3145,1305,-43.3182,3
237.4857,73.3331,16.6670,1370,-46.2727,3
235.6488,73.2257,16.7743,1376,-46.5455,3
234.0745,73.3446,16.6554,1352,-45.4545,3
232.6497,73.4360,16.5640,1379,-46.6818,3
230.9952,73.4850,16.5150,1385,-46.9545,3
229.0752,73.4752,16.5248,1390,-47.1818,3
227.7244,73.6268,16.3732,1376,-46.5455,3
226.1567,74.0302,15.9698,1381,-46.7727,3
224.6004,74.3798,15.6202,1387,-47.0455,3
223.3245,74.3743,15.6257,1355,-45.5909,3
222.6800,74.5870,15.4130,1340,-44.9091,3
222.1599,74.8595,15.1405,1336,-44.7273,3
221.5676,74.6225,15.3775,1325,-44.2273,3
220.6407,74.4462,15.5538,1329,-44.4091,3
219.8597,74.9714,15.0286,1338,-44.8182,3
218.7841,76.5638,13.4362,1331,-44.5000,3
217.7964,76.8163,13.1837,1350,-45.3636,3
216.8207,76.1229,13.8770,1361,-45.8636,3
215.8973,76.0956,13.9044,1384,-46.9091,3
215.7231,75.1602,14.8398,1399,-47.5909,3
215.3809,74.3813,15.6187,1412,-48.1818,3
214.6100,74.2226,15.7774,1400,-47.6364,3
212.9704,74.6775,15.3225,1376,-46.5455,3
211.6840,74.6585,15.3415,1369,-46.2273,3
210.6778,74.7385,15.2615,1363,-45.9545,3
209.0449,74.9057,15.0943,1360,-45.8182,3
206.6787,75.2244,14.7756,1384,-46.9091,3
205.2218,75.3049,14.6951,1395,-47.4091,3
203.6746,75.1834,14.8166,1396,-47.4545,3
202.2187,75.1359,14.8641,1380,-46.7273,3
201.1733,75.2435,14.7565,1365,-46.0455,3
199.9215,75.4962,14.5038,1370,-46.2727,3
198.7713,75.5354,14.4646,1360,-45.8182,3
197.7265,75.6301,14.3699,1370,-46.2727,3
196.7641,75.8076,14.1924,1356,-45.6364,3
196.1306,75.8249,14.1751,1382,-46.8182,3
195.6650,75.7637,14.2363,1355,-45.5909,3
195.2716,75.6702,14.3297,1372,-46.3636,3
194.7187,75.6100,14.3900,1364,-46.0000,3
194.3199,75.2484,14.7516,1356,-45.6364,3
193.9104,75.0927,14.9073,1361,-45.8636,3
193.4035,75.4430,14.5570,1372,-46.3636,3
192.9897,75.2311,14.7689,1377,-46.5909,3
192.1597,74.8883,15.1117,1344,-45.0909,3
191.8015,74.2111,15.7889,1372,-46.3636,3
190.9009,74.3144,15.6856,1279,-42.1364,3
190.9009,74.3144,15.6856,1344,-45.0909,3
190.1894,74.0421,15.9579,1359,-45.7727,3
189.1893,74.0598,15.9402,1353,-45.5000,3
187.8740,73.9180,16.0820,1375,-46.5000,3
186.9223,73.9746,16.0254,1374,-46.4545,3
185.5382,73.7594,16.2406,1378,-46.6364,3
185.3262,73.5214,16.4786,1382,-46.8182,3
185.5559,74.4181,15.5819,1363,-45.9545,3
185.0718,74.3785,15.6215,1345,-45.1364,3
184.8815,73.7739,16.2261,1353,-45.5000,3
182.6383,74.3988,15.6012,1389,-47.1364,3
182.6383,74.3988,15.6012,1383,-46.8636,3
181.0783,74.6176,15.3825,1377,-46.5909,3
179.2608,74.2416,15.7584,1349,-45.3182,3
177.8777,74.5036,15.4964,1368,-46.1818,3
176.7236,74.7381,15.2619,1366,-46.0909,3
175.2639,74.6665,15.3335,1391,-47.2273,3
173.8979,74.5986,15.4014,1393,-47.3182,3
171.2785,74.4999,15.5001,1403,-47.7727,3
170.1589,74.5250,15.4750,1383,-46.8636,3
169.2832,74.4038,15.5962,1410,-48.0909,3
168.3394,74.4144,15.5856,1427,-48.8636,3
167.6147,74.2723,15.7277,1397,-47.5000,3
167.1303,74.3597,15.6403,1391,-47.2273,3
166.7354,74.6609,15.3391,1380,-46.7273,3
166.6763,75.2269,14.7731,1282,-42.2727,3
166.4486,75.4364,14.5636,1332,-44.5455,3
166.1665,75.0632,14.9368,1294,-42.8182,3
165.6407,74.9898,15.0102,1291,-42.6818,3
165.1842,75.3526,14.6474,1271,-41.7727,3
164.5540,76.0560,13.9440,1260,-41.2727,3
164.2214,76.0980,13.9020,1270,-41.7273,3
163.2816,75.8699,14.1301,1285,-42.4091,3
163.1111,75.4295,14.5705,1272,-41.8182,3
162.8666,75.8687,14.1313,1294,-42.8182,3
161.8051,75.6320,14.3680,1315,-43.7727,3
161.2780,74.8839,15.1161,1312,-43.6364,3
160.4001,74.3797,15.6203,1293,-42.7727,3
160.0463,73.7421,16.2579,1252,-40.9091,3
159.7389,73.8924,16.1076,1265,-41.5000,3
159.6943,74.5108,15.4892,1275,-41.9545,3
160.0351,74.6020,15.3980,1272,-41.8182,3
159.8158,74.7218,15.2782,1297,-42.9545,3
159.3096,74.4284,15.5716,1297,-42.9545,3
158.4458,73.9188,16.0812,1309,-43.5000,3
