phi,theta,elev,mv,dbm,cal
303.1758,72.5503,17.4497,1094,-33.7273,3
301.8821,73.0681,16.9319,1163,-36.8636,3
300.6377,72.8890,17.1110,1164,-36.9091,3
299.2155,72.8912,17.1088,1135,-35.5909,3
297.9714,73.1648,16.8352,1132,-35.4545,3
296.6714,73.3061,16.6939,1175,-37.4091,3
295.0876,73.2173,16.7827,1183,-37.7727,3
293.4862,72.5987,17.4013,1188,-38.0000,3
291.9390,72.4268,17.5732,1195,-38.3182,3
290.2550,72.3841,17.6159,1161,-36.7727,3
288.8652,72.0914,17.9086,1196,-38.3636,3
287.5614,72.4980,17.5020,1183,-37.7727,3
285.9967,72.7706,17.2295,1234,-40.0909,3
285.0975,72.8421,17.1579,1221,-39.5000,3
283.9393,72.8946,17.1054,1089,-33.5000,3
282.5313,72.7900,17.2100,1166,-37.0000,3
281.2488,72.5719,17.4281,1234,-40.0909,3
279.4200,72.3333,17.6667,1201,-38.5909,3
277.5362,72.3686,17.6314,1227,-39.7727,3
275.2560,72.4093,17.5907,1235,-40.1364,3
273.3467,71.9641,18.0359,1137,-35.6818,3
271.3900,71.8711,18.1289,1167,-37.0455,3
269.3856,71.7354,18.2646,1248,-40.7273,3
267.3198,72.0547,17.9453,1254,-41.0000,3
265.6429,71.8976,18.1024,1229,-39.8636,3
264.7639,72.2612,17.7388,1136,-35.6364,3
263.8624,72.4901,17.5100,1200,-38.5455,3
262.9197,72.9535,17.0465,1166,-37.0000,3
261.7722,72.7742,17.2258,1238,-40.2727,3
260.6527,72.5790,17.4210,1222,-39.5455,3
259.2442,72.2133,17.7867,1183,-37.7727,3
257.6548,72.1659,17.8341,1218,-39.3636,3
255.6925,71.9456,18.0544,1234,-40.0909,3
254.2990,71.4798,18.5202,1113,-34.5909,3
252.6727,71.7797,18.2203,1181,-37.6818,3
250.6767,70.8212,19.1788,1219,-39.4091,3
247.3328,71.0770,18.9230,1189,-38.0455,3
245.5107,71.0563,18.9437,1212,-39.0909,3
244.1377,71.8303,18.1697,1192,-38.1818,3
242.9141,71.3708,18.6292,1109,-34.4091,3
241.8682,71.6477,18.3524,1100,-34.0000,3
240.3402,71.4112,18.5888,1187,-37.9545,3
238.8405,71.3984,18.6016,1129,-35.3182,3
237.3139,71.7055,18.2945,1184,-37.8182,3
