phi,theta,elev,mv,dbm,cal
245.9641,69.7030,20.2970,1244,-40.5455,3
244.8000,69.9523,20.0477,1249,-40.7727,3
243.9120,69.8011,20.1989,1220,-39.4545,3
242.6129,69.9115,20.0885,1242,-40.4545,3
241.7108,69.8143,20.1857,1307,-43.4091,3
241.1515,69.6949,20.3051,1178,-37.5455,3
240.1087,69.3438,20.6563,1299,-43.0455,3
239.0166,69.4498,20.5502,1233,-40.0455,3
237.8779,70.0521,19.9479,1226,-39.7273,3
236.4830,69.9144,20.0856,1323,-44.1364,3
234.9843,70.1234,19.8766,1258,-41.1818,3
233.6382,70.3033,19.6967,1258,-41.1818,3
232.6671,70.1979,19.8021,1262,-41.3636,3
231.8467,69.6748,20.3252,1251,-40.8636,3
231.2544,69.7253,20.2746,1286,-42.4545,3
230.4765,69.8479,20.1521,1227,-39.7727,3
229.6247,69.9557,20.0443,1226,-39.7273,3
228.4821,70.2607,19.7393,1136,-35.6364,3
227.7136,69.8833,20.1167,1104,-34.1818,3
226.1652,70.1742,19.8258,1076,-32.9091,3
224.4503,70.3172,19.6828,1092,-33.6364,3
222.9093,70.2107,19.7893,1106,-34.2727,3
221.6447,70.2697,19.7303,1094,-33.7273,3
220.5165,70.3474,19.6526,1286,-42.4545,3
219.7316,70.0383,19.9617,1254,-41.0000,3
218.9496,70.1373,19.8627,1204,-38.7273,3
218.2232,70.1563,19.8437,1192,-38.1818,3
216.6590,70.4680,19.5320,1326,-44.2727,3
216.6590,70.4680,19.5320,1263,-41.4091,3
216.1378,70.2421,19.7579,1272,-41.8182,3
215.8468,70.5020,19.4980,1215,-39.2273,3
215.6495,70.7618,19.2382,1261,-41.3182,3
215.2281,70.9610,19.0390,1288,-42.5455,3
214.0865,70.8468,19.1532,1269,-41.6818,3
212.8200,70.3038,19.6962,1193,-38.2273,3
211.9677,69.8785,20.1215,1262,-41.3636,3
210.5582,70.0457,19.9543,1282,-42.2727,3
208.6143,69.8971,20.1029,1284,-42.3636,3
207.3809,69.2907,20.7093,1288,-42.5455,3
205.8837,69.1304,20.8696,1287,-42.5000,3
204.6017,68.8742,21.1258,1289,-42.5909,3
202.6197,68.8492,21.1508,1294,-42.8182,3
199.7878,67.7932,22.2068,1268,-41.6364,3
198.9772,67.4310,22.5690,1301,-43.1364,3
198.0905,66.8900,23.1100,1241,-40.4091,3
197.8336,66.6298,23.3702,1159,-36.6818,3
196.5128,66.8655,23.1345,1190,-38.0909,3
194.8403,66.5882,23.4118,1165,-36.9545,3
193.1779,66.5997,23.4003,1282,-42.2727,3
191.3432,67.2642,22.7358,1249,-40.7727,3
189.5670,67.2103,22.7897,1216,-39.2727,3
188.2053,67.4054,22.5946,1249,-40.7727,3
186.9676,67.9918,22.0082,1143,-35.9545,3
185.6048,68.5737,21.4263,1143,-35.9545,3
184.2234,68.7945,21.2055,1175,-37.4091,3
183.1157,69.0427,20.9573,1098,-33.9091,3
181.8047,69.2787,20.7213,1229,-39.8636,3
180.4850,69.1961,20.8039,1256,-41.0909,3
179.3163,68.7029,21.2971,1251,-40.8636,3
178.2828,68.8207,21.1793,1210,-39.0000,3
177.0514,68.7186,21.2814,1200,-38.5455,3
175.5775,68.2575,21.7425,1095,-33.7727,3
174.2018,67.9619,22.0381,1088,-33.4545,3
173.0511,67.6501,22.3499,1248,-40.7273,3
172.1621,66.6637,23.3363,1196,-38.3636,3
171.0218,66.3705,23.6295,1211,-39.0455,3
170.1378,66.6871,23.3129,1195,-38.3182,3
168.9806,66.6070,23.3930,1268,-41.6364,3
167.9569,66.4138,23.5862,1213,-39.1364,3
167.2785,66.3875,23.6125,1238,-40.2727,3
166.2117,66.1613,23.8387,1170,-37.1818,3
165.4166,65.8899,24.1101,1212,-39.0909,3
164.1767,65.5663,24.4337,1241,-40.4091,3
162.6949,65.3851,24.6149,1226,-39.7273,3
160.5513,65.7645,24.2355,1237,-40.2273,3
158.3907,65.9091,24.0909,1198,-38.4545,3
157.1967,65.7900,24.2100,1253,-40.9545,3
155.4152,66.1609,23.8391,1262,-41.3636,3
154.1565,66.4105,23.5895,1272,-41.8182,3
153.2173,66.4116,23.5884,1299,-43.0455,3
152.1501,66.7141,23.2859,1224,-39.6364,3
151.2475,66.7242,23.2758,1243,-40.5000,3
150.2111,66.9519,23.0481,1301,-43.1364,3
149.2721,67.2349,22.7651,1292,-42.7273,3
148.1726,67.2639,22.7361,1218,-39.3636,3
