phi,theta,elev,mv,dbm,cal
353.3987,71.9646,18.0354,1249,-40.7727,3
352.3267,72.1838,17.8162,1260,-41.2727,3
352.0023,71.9462,18.0538,1251,-40.8636,3
351.4914,71.8565,18.1435,1279,-42.1364,3
350.7153,72.0536,17.9464,1301,-43.1364,3
349.7134,72.2740,17.7260,1322,-44.0909,3
348.5062,72.5263,17.4737,1306,-43.3636,3
346.8244,72.3215,17.6785,1279,-42.1364,3
345.3981,72.7033,17.2967,1284,-42.3636,3
343.7635,72.1354,17.8646,1302,-43.1818,3
343.4316,71.8874,18.1126,1290,-42.6364,3
342.8641,71.7020,18.2980,1290,-42.6364,3
342.3082,71.5237,18.4763,1349,-45.3182,3
341.6102,71.6771,18.3229,1306,-43.3636,3
340.7819,71.8387,18.1613,1247,-40.6818,3
339.4824,72.0893,17.9107,1290,-42.6364,3
338.2539,72.2033,17.7967,1260,-41.2727,3
336.9411,72.3372,17.6628,1262,-41.3636,3
335.4701,72.8592,17.1408,1259,-41.2273,3
334.5531,72.6413,17.3587,1254,-41.0000,3
333.8690,73.1059,16.8941,1248,-40.7273,3
332.6044,73.6043,16.3957,1239,-40.3182,3
330.8649,73.2190,16.7810,1255,-41.0455,3
329.3649,74.0749,15.9251,1212,-39.0909,3
328.6456,74.3917,15.6083,1173,-37.3182,3
328.0376,75.0463,14.9537,1209,-38.9545,3
327.2828,75.6240,14.3760,1245,-40.5909,3
327.2240,75.5304,14.4696,1251,-40.8636,3
326.5278,75.2260,14.7740,1204,-38.7273,3
325.8909,74.8230,15.1770,1222,-39.5455,3
325.1426,74.4522,15.5478,1230,-39.9091,3
324.5368,74.7138,15.2862,1203,-38.6818,3
323.8885,74.6818,15.3182,1168,-37.0909,3
322.8995,74.8988,15.1012,1190,-38.0909,3
321.7341,74.4537,15.5463,1155,-36.5000,3
321.1862,74.9107,15.0893,1149,-36.2273,3
319.8449,74.3631,15.6369,1126,-35.1818,3
318.5499,74.3139,15.6861,1114,-34.6364,3
317.0726,73.5341,16.4659,1120,-34.9091,3
316.0181,73.0832,16.9168,1118,-34.8182,3
314.9909,73.2897,16.7103,1117,-34.7727,3
313.7045,72.5956,17.4044,1110,-34.4545,3
312.7477,72.6525,17.3475,1110,-34.4545,3
311.8792,72.6698,17.3302,1109,-34.4091,3
310.8417,72.1313,17.8687,1097,-33.8636,3
310.3338,72.4471,17.5529,1103,-34.1364,3
309.6466,72.3543,17.6457,1094,-33.7273,3
308.9711,71.9681,18.0319,1093,-33.6818,3
308.4178,72.3506,17.6494,1083,-33.2273,3
306.9746,72.1122,17.8878,1076,-32.9091,3
305.5140,71.7772,18.2228,1071,-32.6818,3
304.5485,72.2221,17.7779,1067,-32.5000,3
302.7536,71.8639,18.1361,1072,-32.7273,3
301.0377,72.7606,17.2394,1031,-30.8636,3
299.2617,72.4747,17.5253,1059,-32.1364,3
298.2768,72.6690,17.3310,1086,-33.3636,3
297.1958,72.6738,17.3262,1086,-33.3636,3
296.4381,72.7604,17.2396,1113,-34.5909,3
295.8673,72.8612,17.1388,1125,-35.1364,3
295.1047,72.8206,17.1794,1071,-32.6818,3
294.6359,72.9270,17.0730,1118,-34.8182,3
294.0820,72.6412,17.3588,1072,-32.7273,3
293.9331,72.7590,17.2410,1134,-35.5455,3
293.2831,72.3872,17.6128,1133,-35.5000,3
292.8484,72.2700,17.7300,1126,-35.1818,3
291.6212,72.3864,17.6136,1126,-35.1818,3
290.3258,72.5107,17.4893,1065,-32.4091,3
289.1589,72.3768,17.6232,1062,-32.2727,3
288.2665,71.6773,18.3227,1129,-35.3182,3
286.7572,71.2132,18.7869,1097,-33.8636,3
285.8636,70.7537,19.2463,1097,-33.8636,3
284.4758,70.7549,19.2451,1088,-33.4545,3
283.4244,70.9713,19.0287,1091,-33.5909,3
282.9039,71.0548,18.9452,1170,-37.1818,3
281.8084,71.1155,18.8845,1137,-35.6818,3
281.1196,71.4779,18.5221,1164,-36.9091,3
280.6225,71.4897,18.5103,1172,-37.2727,3
279.8237,71.2378,18.7622,1159,-36.6818,3
279.2129,71.6994,18.3006,1179,-37.5909,3
278.6581,71.8124,18.1876,1175,-37.4091,3
278.0690,71.8837,18.1163,1151,-36.3182,3
276.8601,71.6783,18.3217,1156,-36.5455,3
276.1769,71.6595,18.3405,1182,-37.7273,3
274.9491,71.3422,18.6578,1146,-36.0909,3
273.6568,71.2352,18.7648,1169,-37.1364,3
272.5156,71.2968,18.7032,1153,-36.4091,3
270.9550,71.2647,18.7353,1205,-38.7727,3
269.6879,71.3456,18.6544,1186,-37.9091,3
268.2204,71.5508,18.4492,1219,-39.4091,3
267.0343,71.6959,18.3041,1231,-39.9545,3
266.0677,71.6863,18.3137,1087,-33.4091,3
264.6715,71.4125,18.5875,1201,-38.5909,3
263.6325,71.3398,18.6602,1221,-39.5000,3
