phi,theta,elev,mv,dbm,cal
250.2928,70.7644,19.2356,1044,42.2400,3
249.8216,70.5865,19.4135,1048,42.0800,3
249.1350,70.5242,19.4758,1048,42.0800,3
248.1864,70.4815,19.5185,1045,42.2000,3
246.6528,70.5542,19.4458,1052,41.9200,3
244.9327,70.6987,19.3013,1063,41.4800,3
243.0252,71.0253,18.9747,1067,41.3200,3
241.7878,70.5664,19.4336,1070,41.2000,3
240.1568,70.6323,19.3677,1078,40.8800,3
238.6586,70.5079,19.4921,1073,41.0800,3
236.8240,70.2112,19.7888,1085,40.6000,3
234.8073,70.1267,19.8733,1074,41.0400,3
232.9393,70.4522,19.5478,1097,40.1200,3
231.6069,70.3029,19.6971,1107,39.7200,3
230.6787,70.2964,19.7036,1121,39.1600,3
229.8118,70.6599,19.3401,1134,38.6400,3
229.1147,70.4657,19.5343,1142,38.3200,3
228.3436,70.4648,19.5352,1056,41.7600,3
227.6410,70.5225,19.4775,1156,37.7600,3
226.4229,70.5436,19.4564,1153,37.8800,3
224.8674,70.5048,19.4952,1173,37.0800,3
223.5518,70.7236,19.2764,1172,37.1200,3
222.6373,70.9269,19.0731,1192,36.3200,3
222.4345,71.0477,18.9523,1204,35.8400,3
222.2823,71.2722,18.7278,1205,35.8000,3
221.7153,71.5104,18.4896,1195,36.2000,3
220.8300,71.5332,18.4668,1204,35.8400,3
219.6353,71.5756,18.4244,1214,35.4400,3
218.6646,71.8500,18.1500,1200,36.0000,3
217.5767,71.8040,18.1960,1194,36.2400,3
216.6752,71.7307,18.2693,1175,37.0000,3
215.2858,71.8155,18.1845,1176,36.9600,3
213.6712,71.5535,18.4465,1180,36.8000,3
212.0376,71.0055,18.9945,1155,37.8000,3
210.7679,70.6102,19.3898,1172,37.1200,3
210.3323,70.4926,19.5074,1182,36.7200,3
210.1346,70.2388,19.7612,1173,37.0800,3
209.7076,69.9809,20.0191,1170,37.2000,3
209.4301,70.1455,19.8545,1161,37.5600,3
209.0005,70.3787,19.6213,1188,36.4800,3
208.8819,70.1448,19.8552,1184,36.6400,3
208.2636,70.0486,19.9515,1189,36.4400,3
207.2601,69.8886,20.1114,1156,37.7600,3
206.0700,69.7870,20.2130,1169,37.2400,3
204.6300,69.6892,20.3108,1188,36.4800,3
202.4258,69.6637,20.3364,1106,39.7600,3
199.7050,70.1091,19.8909,1168,37.2800,3
197.3470,70.5698,19.4302,1146,38.1600,3
195.3731,70.7641,19.2359,1172,37.1200,3
193.4408,71.0858,18.9142,1172,37.1200,3
191.8230,71.1195,18.8805,1189,36.4400,3
190.5396,70.9049,19.0951,1173,37.0800,3
189.5475,70.9314,19.0686,1199,36.0400,3
188.5001,71.1629,18.8371,1191,36.3600,3
187.9066,70.9893,19.0107,1170,37.2000,3
187.4993,70.9845,19.0155,1144,38.2400,3
187.1928,71.3140,18.6860,1130,38.8000,3
186.5143,71.8875,18.1125,1121,39.1600,3
185.2260,71.9560,18.0440,1107,39.7200,3
184.6171,71.5649,18.4351,1101,39.9600,3
184.0702,71.7735,18.2265,1096,40.1600,3
183.3310,72.0885,17.9115,1097,40.1200,3
182.5294,72.3410,17.6590,1078,40.8800,3
182.0305,72.6281,17.3719,1063,41.4800,3
181.6840,72.7852,17.2148,1061,41.5600,3
181.0400,72.8957,17.1043,1063,41.4800,3
179.9734,72.8925,17.1075,1057,41.7200,3
178.6889,72.7177,17.2823,1069,41.2400,3
177.6953,72.4514,17.5486,1068,41.2800,3
176.7635,71.8153,18.1847,1072,41.1200,3
175.4147,71.9534,18.0466,1074,41.0400,3
173.9977,72.3420,17.6579,1077,40.9200,3
172.6763,72.3563,17.6437,1080,40.8000,3
171.6508,72.0003,17.9997,1085,40.6000,3
171.4604,71.7030,18.2970,1094,40.2400,3
171.4755,71.9435,18.0565,1098,40.0800,3
170.9672,71.8893,18.1107,1106,39.7600,3
169.9732,71.5762,18.4238,1082,40.7200,3
168.8150,71.4041,18.5959,1107,39.7200,3
167.8839,71.5429,18.4571,1118,39.2800,3
