phi,theta,elev,mv,dbm,cal
280.6598,81.3321,8.6679,1255,33.8000,3
280.6544,81.4312,8.5688,1260,33.6000,3
280.6474,81.3974,8.6026,1252,33.9200,3
280.2635,81.1325,8.8675,1182,36.7200,3
279.4092,81.0322,8.9678,1230,34.8000,3
278.1968,80.9066,9.0934,1248,34.0800,3
277.8360,80.7731,9.2269,1250,34.0000,3
276.9974,80.7024,9.2976,1278,32.8800,3
276.1350,80.9141,9.0859,1257,33.7200,3
275.9588,80.8646,9.1354,1259,33.6400,3
275.5780,80.8036,9.1964,1211,35.5600,3
275.2239,80.6753,9.3247,961,45.5600,3
274.8008,80.7679,9.2321,1244,34.2400,3
274.2888,80.8707,9.1293,1215,35.4000,3
273.4152,80.8251,9.1749,1223,35.0800,3
272.3105,80.5392,9.4608,1205,35.8000,3
271.0552,80.1515,9.8485,1223,35.0800,3
270.1063,80.1753,9.8247,1182,36.7200,3
269.6998,80.5720,9.4280,1202,35.9200,3
269.3379,80.4563,9.5437,1201,35.9600,3
269.0849,80.2312,9.7688,1217,35.3200,3
268.6569,79.9007,10.0994,1258,33.6800,3
267.5895,80.0390,9.9610,1186,36.5600,3
265.9687,80.4393,9.5607,1209,35.6400,3
263.9940,80.4867,9.5133,1189,36.4400,3
262.2849,79.9983,10.0017,1216,35.3600,3
260.5353,79.6358,10.3642,1188,36.4800,3
258.7133,79.5858,10.4142,1199,36.0400,3
257.5244,79.5845,10.4155,1187,36.5200,3
256.1070,79.4318,10.5682,1205,35.8000,3
254.8544,79.3931,10.6069,1189,36.4400,3
253.6519,79.5408,10.4592,1199,36.0400,3
252.7818,80.0144,9.9856,1181,36.7600,3
251.9802,80.3876,9.6124,1228,34.8800,3
251.1507,80.5146,9.4854,1240,34.4000,3
250.7947,80.8135,9.1865,1234,34.6400,3
250.4955,80.7392,9.2608,1235,34.6000,3
250.0222,80.8113,9.1887,1225,35.0000,3
249.4243,81.1290,8.8710,1194,36.2400,3
248.8565,81.3432,8.6568,1220,35.2000,3
248.0723,81.2353,8.7648,1236,34.5600,3
247.4855,81.1563,8.8437,1239,34.4400,3
246.8551,81.0352,8.9648,1275,33.0000,3
246.1349,81.1987,8.8013,1137,38.5200,3
245.4812,81.2430,8.7570,1230,34.8000,3
244.7169,80.0322,9.9678,1234,34.6400,3
244.9018,79.8118,10.1882,1220,35.2000,3
244.4413,80.2159,9.7841,1177,36.9200,3
243.1123,79.8533,10.1467,1162,37.5200,3
242.2052,79.8070,10.1930,1050,42.0000,3
240.3470,79.2270,10.7730,1198,36.0800,3
238.7825,78.4246,11.5754,1205,35.8000,3
238.1680,78.0547,11.9453,1092,40.3200,3
237.0372,78.5968,11.4032,990,44.4000,3
236.2195,78.8143,11.1857,1079,40.8400,3
234.7743,78.7749,11.2251,1183,36.6800,3
232.9977,78.5571,11.4429,1158,37.6800,3
230.8588,78.5087,11.4913,1173,37.0800,3
228.8398,78.6650,11.3350,1170,37.2000,3
227.6885,78.5109,11.4891,1164,37.4400,3
226.9872,78.4370,11.5630,1166,37.3600,3
226.5266,78.4849,11.5151,1206,35.7600,3
225.9020,78.6005,11.3995,1218,35.2800,3
225.3491,78.8764,11.1236,1218,35.2800,3
224.6244,78.8451,11.1549,1183,36.6800,3
224.0788,78.7221,11.2779,1252,33.9200,3
223.9247,78.8685,11.1315,1250,34.0000,3
223.7726,79.0226,10.9774,1224,35.0400,3
223.2454,78.8836,11.1164,1196,36.1600,3
222.5350,78.9309,11.0691,1196,36.1600,3
222.0254,79.3949,10.6051,1150,38.0000,3
221.5550,79.7586,10.2414,1232,34.7200,3
220.9534,80.0171,9.9829,1231,34.7600,3
220.3819,80.0444,9.9556,1174,37.0400,3
220.1790,80.0446,9.9554,1198,36.0800,3
219.6641,79.9383,10.0617,1152,37.9200,3
218.7132,80.2448,9.7552,1178,36.8800,3
218.0767,80.4593,9.5407,1185,36.6000,3
217.5424,80.5135,9.4865,1188,36.4800,3
216.6115,80.3610,9.6390,1181,36.7600,3
215.6088,80.4164,9.5836,854,49.8400,3
214.9500,80.2227,9.7773,1158,37.6800,3
214.6233,80.4236,9.5764,1217,35.3200,3
214.3922,80.9524,9.0476,1110,39.6000,3
213.7054,81.2175,8.7825,1194,36.2400,3
212.7153,81.1209,8.8791,1206,35.7600,3
212.1688,81.4991,8.5009,1198,36.0800,3
211.9537,81.8953,8.1047,1244,34.2400,3
211.8087,81.9456,8.0544,1217,35.3200,3
211.8071,81.8683,8.1317,1220,35.2000,3
211.5468,81.7258,8.2742,1213,35.4800,3
