phi,theta,elev,mv,dbm,cal
357.5516,92.3110,-2.3110,882,48.7200,3
357.6120,92.2834,-2.2834,881,48.7600,3
357.7017,92.1843,-2.1843,884,48.6400,3
357.6672,92.0566,-2.0566,873,49.0800,3
357.7175,91.9931,-1.9931,866,49.3600,3
357.6680,92.0500,-2.0500,887,48.5200,3
357.5799,92.1052,-2.1052,867,49.3200,3
357.7108,92.0329,-2.0329,887,48.5200,3
357.6920,91.9696,-1.9696,869,49.2400,3
357.5304,91.8353,-1.8353,885,48.6000,3
357.4976,91.7677,-1.7677,891,48.3600,3
357.2143,91.7396,-1.7396,888,48.4800,3
356.7855,91.6211,-1.6211,887,48.5200,3
356.5703,91.3170,-1.3170,884,48.6400,3
356.4258,91.2166,-1.2166,886,48.5600,3
355.9395,90.9717,-0.9717,882,48.7200,3
355.3367,90.9665,-0.9665,877,48.9200,3
354.6262,90.8877,-0.8877,873,49.0800,3
353.7354,90.8021,-0.8021,876,48.9600,3
353.0236,91.0034,-1.0034,879,48.8400,3
351.6299,91.1888,-1.1888,879,48.8400,3
349.8753,91.3344,-1.3344,877,48.9200,3
348.9046,91.6724,-1.6724,878,48.8800,3
348.0643,91.8301,-1.8301,878,48.8800,3
347.5618,92.0318,-2.0318,881,48.7600,3
347.1966,91.7981,-1.7981,883,48.6800,3
346.5894,91.5283,-1.5283,882,48.7200,3
345.5558,91.2899,-1.2899,882,48.7200,3
344.9872,91.1373,-1.1373,882,48.7200,3
344.9454,91.6557,-1.6557,887,48.5200,3
344.5353,91.8256,-1.8256,888,48.4800,3
343.2607,91.5923,-1.5923,890,48.4000,3
341.9139,91.2143,-1.2143,891,48.3600,3
341.3159,91.7234,-1.7234,893,48.2800,3
340.2957,91.5903,-1.5903,893,48.2800,3
338.9457,91.2669,-1.2669,892,48.3200,3
337.7520,91.1093,-1.1093,891,48.3600,3
337.1823,91.2307,-1.2307,892,48.3200,3
336.9727,91.0963,-1.0963,895,48.2000,3
336.8166,90.8184,-0.8184,896,48.1600,3
336.4319,90.6651,-0.6651,896,48.1600,3
335.3605,90.6517,-0.6518,894,48.2400,3
333.9594,90.7194,-0.7194,889,48.4400,3
332.8348,91.2032,-1.2032,889,48.4400,3
331.6236,91.1505,-1.1505,889,48.4400,3
330.2112,90.9674,-0.9674,891,48.3600,3
328.4617,90.6756,-0.6756,892,48.3200,3
326.7154,90.0826,-0.0826,894,48.2400,3
325.0031,90.3927,-0.3927,896,48.1600,3
323.5894,90.6858,-0.6858,903,47.8800,3
322.5485,90.5492,-0.5492,911,47.5600,3
321.5436,90.5809,-0.5809,919,47.2400,3
320.2774,90.8079,-0.8079,926,46.9600,3
319.1726,91.0994,-1.0994,935,46.6000,3
318.0039,90.9405,-0.9405,943,46.2800,3
317.0176,91.1154,-1.1155,954,45.8400,3
315.8319,91.1029,-1.1029,963,45.4800,3
315.0076,91.2540,-1.2540,974,45.0400,3
314.4054,91.1207,-1.1207,979,44.8400,3
313.8293,90.7400,-0.7400,980,44.8000,3
313.1687,90.5216,-0.5216,979,44.8400,3
312.5072,90.4857,-0.4857,976,44.9600,3
311.8041,90.7156,-0.7156,974,45.0400,3
310.8407,90.8288,-0.8288,971,45.1600,3
309.3184,90.6855,-0.6855,967,45.3200,3
308.1209,90.4194,-0.4194,978,44.8800,3
307.1211,90.4383,-0.4383,988,44.4800,3
305.8802,90.4620,-0.4620,995,44.2000,3
304.4156,90.1301,-0.1301,997,44.1200,3
302.9059,89.9425,0.0575,996,44.1600,3
301.8133,90.1740,-0.1740,1006,43.7600,3
300.7440,89.6188,0.3812,1010,43.6000,3
299.8459,89.3432,0.6568,1023,43.0800,3
299.2796,89.2027,0.7973,1036,42.5600,3
298.7134,88.7650,1.2350,1038,42.4800,3
298.1830,88.3756,1.6244,1044,42.2400,3
297.7758,88.4901,1.5099,1050,42.0000,3
297.0985,88.6404,1.3596,1054,41.8400,3
296.5858,88.7455,1.2545,1065,41.4000,3
295.7517,88.8943,1.1057,1075,41.0000,3
294.6006,89.1142,0.8858,1124,39.0400,3
293.5037,89.0215,0.9785,1157,37.7200,3
292.3369,88.7979,1.2021,1199,36.0400,3
291.3580,88.6102,1.3898,1177,36.9200,3
290.3510,88.6692,1.3308,1224,35.0400,3
289.3641,88.6928,1.3072,1235,34.6000,3
288.2979,88.9424,1.0576,1235,34.6000,3
287.3786,89.3501,0.6499,1249,34.0400,3
286.5310,89.5826,0.4174,1238,34.4800,3
285.6297,89.4935,0.5065,1172,37.1200,3
284.8339,89.7709,0.2291,1213,35.4800,3
284.1989,90.0889,-0.0889,1185,36.6000,3
283.4467,90.4045,-0.4045,1142,38.3200,3
282.3898,90.4791,-0.4791,1080,40.8000,3
281.5336,90.6476,-0.6476,1152,37.9200,3
281.1788,90.8830,-0.8830,1152,37.9200,3
280.8897,90.9098,-0.9098,1154,37.8400,3
280.3999,91.0448,-1.0448,1160,37.6000,3
279.5520,90.8165,-0.8165,1164,37.4400,3
278.8847,90.8276,-0.8276,1160,37.6000,3
278.1037,90.7727,-0.7727,1154,37.8400,3
277.2921,90.5047,-0.5047,1140,38.4000,3
276.1948,90.1245,-0.1245,1152,37.9200,3
275.0345,90.3557,-0.3557,1144,38.2400,3
273.5489,90.2107,-0.2107,1139,38.4400,3
272.5598,90.1478,-0.1478,1130,38.8000,3
271.6596,89.6243,0.3757,1131,38.7600,3
270.8300,89.1361,0.8639,1146,38.1600,3
269.7153,88.7598,1.2402,1158,37.6800,3
268.9590,88.5129,1.4871,1186,36.5600,3
268.1392,88.6727,1.3273,1181,36.7600,3
267.4809,88.9417,1.0583,1195,36.2000,3
266.9246,89.0846,0.9154,1191,36.3600,3
266.4200,89.4173,0.5827,1182,36.7200,3
266.1814,89.9149,0.0851,1194,36.2400,3
266.3184,89.5945,0.4055,1203,35.8800,3
266.4143,89.7078,0.2922,1210,35.6000,3
266.3139,89.9866,0.0134,1210,35.6000,3
266.1172,90.0033,-0.0033,1198,36.0800,3
265.5808,89.7380,0.2620,1179,36.8400,3
264.9648,89.6134,0.3866,1153,37.8800,3
264.2228,89.9476,0.0524,1121,39.1600,3
263.2921,90.1329,-0.1329,1115,39.4000,3
262.0354,90.1747,-0.1747,1088,40.4800,3
260.5739,90.0957,-0.0957,1067,41.3200,3
259.2597,89.8316,0.1684,1048,42.0800,3
257.9297,89.7352,0.2648,1043,42.2800,3
256.4031,89.6624,0.3376,1040,42.4000,3
254.9403,89.8895,0.1105,1038,42.4800,3
254.3025,90.1287,-0.1287,1034,42.6400,3
253.9197,90.0661,-0.0661,1028,42.8800,3
253.2684,89.9654,0.0346,1019,43.2400,3
252.5150,89.7576,0.2424,1013,43.4800,3
251.7263,89.6813,0.3187,1013,43.4800,3
251.0889,89.7933,0.2067,1006,43.7600,3
250.6697,89.8428,0.1572,998,44.0800,3
250.3205,89.7469,0.2531,1004,43.8400,3
249.9798,89.7050,0.2950,1002,43.9200,3
249.5048,89.8917,0.1083,1000,44.0000,3
248.9494,89.8262,0.1738,1000,44.0000,3
248.3452,89.6770,0.3230,1007,43.7200,3
247.5624,89.4806,0.5194,1006,43.7600,3
246.7923,89.1730,0.8270,1000,44.0000,3
245.4454,89.3648,0.6352,998,44.0800,3
244.7700,89.8346,0.1654,1008,43.6800,3
244.1889,89.7316,0.2685,1012,43.5200,3
243.1322,89.6295,0.3705,1007,43.7200,3
242.0734,89.5369,0.4631,1013,43.4800,3
240.9747,88.8047,1.1953,1029,42.8400,3
240.0237,88.5716,1.4284,1048,42.0800,3
238.8437,87.9609,2.0391,1056,41.7600,3
238.2885,87.9147,2.0853,1051,41.9600,3
238.1653,87.6443,2.3557,1057,41.7200,3
238.0670,87.3724,2.6276,1082,40.7200,3
237.7628,87.3716,2.6285,1094,40.2400,3
236.9153,87.5432,2.4568,1097,40.1200,3
235.9695,87.6010,2.3990,1094,40.2400,3
235.0910,88.0557,1.9443,1073,41.0800,3
234.1790,88.1695,1.8305,1076,40.9600,3
233.1295,87.7753,2.2247,1092,40.3200,3
232.0364,88.0148,1.9852,1078,40.8800,3
230.7990,87.9865,2.0135,1098,40.0800,3
229.7390,88.1194,1.8806,1118,39.2800,3
228.4709,88.1074,1.8926,1132,38.7200,3
227.2790,88.4704,1.5296,1140,38.4000,3
226.1967,88.7037,1.2963,1165,37.4000,3
225.2000,88.9592,1.0408,1191,36.3600,3
224.3202,89.3540,0.6460,1201,35.9600,3
223.7758,89.6460,0.3540,1207,35.7200,3
223.5202,89.5825,0.4175,1164,37.4400,3
222.9677,89.2210,0.7790,1171,37.1600,3
222.4299,88.9619,1.0381,1175,37.0000,3
221.9440,89.0477,0.9523,1174,37.0400,3
221.4814,89.0068,0.9932,1215,35.4000,3
221.0318,89.2595,0.7405,1192,36.3200,3
220.2961,89.2810,0.7190,1232,34.7200,3
219.4816,88.9859,1.0141,1152,37.9200,3
218.7665,88.8091,1.1909,1212,35.5200,3
218.1871,88.5837,1.4163,1222,35.1200,3
217.5322,89.0399,0.9601,1218,35.2800,3
216.4705,88.8536,1.1464,1272,33.1200,3
215.3332,88.3948,1.6052,1222,35.1200,3
214.1008,88.1085,1.8915,1149,38.0400,3
212.8824,87.8776,2.1224,1129,38.8400,3
212.0311,87.9572,2.0428,1174,37.0400,3
211.7743,88.1536,1.8464,1235,34.6000,3
211.5369,87.6710,2.3290,1236,34.5600,3
211.1381,87.3077,2.6923,1247,34.1200,3
210.8154,87.4236,2.5764,1222,35.1200,3
210.4269,87.2877,2.7123,1209,35.6400,3
210.0930,87.4533,2.5467,1189,36.4400,3
209.5135,87.5281,2.4719,1204,35.8400,3
208.6581,87.1652,2.8348,1215,35.4000,3
207.3723,86.8727,3.1273,1208,35.6800,3
206.1668,86.8012,3.1988,1206,35.7600,3
204.2541,86.1396,3.8604,1173,37.0800,3
202.4700,86.0243,3.9757,1169,37.2400,3
200.5030,85.8714,4.1286,1187,36.5200,3
198.5964,85.9578,4.0422,1166,37.3600,3
196.6616,85.8441,4.1559,1147,38.1200,3
194.7948,86.0632,3.9368,1149,38.0400,3
193.0912,86.3011,3.6989,1159,37.6400,3
191.6366,86.6364,3.3636,1185,36.6000,3
190.5773,87.0925,2.9075,1164,37.4400,3
190.0634,87.5451,2.4549,1194,36.2400,3
189.5785,87.8243,2.1757,1188,36.4800,3
189.1524,88.1931,1.8069,1181,36.7600,3
188.7445,88.3831,1.6169,1182,36.7200,3
188.0266,88.4260,1.5740,1208,35.6800,3
187.1245,88.6402,1.3598,1236,34.5600,3
185.7985,88.2539,1.7461,1208,35.6800,3
184.1743,87.4844,2.5156,1211,35.5600,3
182.7093,87.8092,2.1908,1184,36.6400,3
181.1176,87.4473,2.5527,1158,37.6800,3
179.1308,87.6088,2.3912,1178,36.8800,3
177.0789,87.8133,2.1867,1188,36.4800,3
175.3350,88.0651,1.9349,1156,37.7600,3
174.2895,88.1394,1.8606,1162,37.5200,3
173.5331,88.0627,1.9373,1168,37.2800,3
173.0817,87.9937,2.0063,1158,37.6800,3
172.5807,88.1599,1.8401,1166,37.3600,3
171.7414,87.8736,2.1264,1128,38.8800,3
171.0183,87.8167,2.1833,1162,37.5200,3
169.6854,87.8653,2.1347,1166,37.3600,3
168.0483,88.0663,1.9337,1185,36.6000,3
166.5881,88.0847,1.9153,1112,39.5200,3
165.2404,88.1450,1.8550,1124,39.0400,3
163.5457,88.1374,1.8626,1113,39.4800,3
161.9418,88.4342,1.5658,1049,42.0400,3
160.0149,88.3363,1.6637,1039,42.4400,3
158.0110,88.1859,1.8141,1002,43.9200,3
156.4314,88.1006,1.8994,1064,41.4400,3
155.4295,88.2359,1.7641,1064,41.4400,3
154.9768,88.3855,1.6145,1066,41.3600,3
154.6385,88.5537,1.4463,1063,41.4800,3
154.2108,88.8689,1.1311,1056,41.7600,3
153.5024,88.6752,1.3248,1059,41.6400,3
152.6089,88.7401,1.2599,1011,43.5600,3
151.7053,88.7341,1.2659,1030,42.8000,3
150.3854,88.8601,1.1399,1032,42.7200,3
148.7119,88.5548,1.4452,1013,43.4800,3
147.1546,88.4869,1.5131,1006,43.7600,3
145.5685,88.5516,1.4484,1026,42.9600,3
144.3722,88.5856,1.4144,1033,42.6800,3
143.1897,88.2406,1.7594,1039,42.4400,3
142.3661,88.1684,1.8316,1036,42.5600,3
141.5443,88.0280,1.9720,1035,42.6000,3
140.8301,87.7882,2.2118,1041,42.3600,3
140.1702,87.9389,2.0611,1038,42.4800,3
